Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Белорусской ж.д. (код дороги 13),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 13-001 ""ГРОДНО - МОСТЫ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
  8.,130416 .,ОП Заказанка,  18  км ,  47  км ,,,,,,,,,,,
  9.,130365 .,ОП Страдичи,  20  км ,  45  км ,,,,,,,,,,,
 10.,130375 .,ОП Кодень,  22  км ,  43  км ,,,,,,,,,,,
 11.,130384 .,ОП Знаменка,  26  км ,  39  км ,,,,,,,,,,,
 12.,132318 .,ОП Збунин,  30  км ,  35  км ,,,,,,,,,,,
 13.,132303 .,Дубица,  36  км ,  29  км ,,,,,,,,,,,
 14.,132322 .,ОП Леплевка,  40  км ,  25  км ,,,,,,,,,,,
 15.,132394 .,ОП Кобелка,  42  км ,  23  км ,,,,,,,,,,,
 16.,132337 .,ОП Домачево,  44  км ,  21  км ,,,,,,,,,,,
 17.,132341 .,ОП Липенки,  49  км ,  16  км ,,,,,,,,,,,
 18.,132356 .,ОП Харсы,  54  км ,  11  км ,,,,,,,,,,,
 19.,132360 .,ОП Приборово,  58  км ,   7  км ,,,,,,,,,,,
 20.,132375 .,ОП Селяхи,  60  км ,   5  км ,,,,,,,,,,,
 21.,132380 .,ОП Комаровка,  63  км ,   2  км ,,,,,,,,,,,
 22.,132411 .,Влодава,  65  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 25) участок 13-030 ""БРЕСТ-ЦЕНТРАЛЬНЫЙ - ВЫСОКО-ЛИТОВСК (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Брест-Центральный,до ст. Высоко-Литовск (эксп.),,,,,,,,,,,
  1.,130007 .,Брест-Центральный,   0  км ,  49  км ,,,,,,,,,,,
  2.,130100 .,Брест-Северный,   2  км ,  47  км ,,,,,,,,,,,
  3.,132252 .,ОП Скоки,   5  км ,  44  км ,,,,,,,,,,,
  4.,132248 .,ОП Прибужье,   8  км ,  41  км ,,,,,,,,,,,
  5.,132229 .,ОП Дачное,  11  км ,  38  км ,,,,,,,,,,,
  6.,132233 .,ОП Мотыкалы Большие,  13  км ,  36  км ,,,,,,,,,,,
  7.,130401 .,Мотыкалы,  14  км ,  35  км ,,,,,,,,,,,
  8.,132267 .,ОП Западное,  17  км ,  32  км ,,,,,,,,,,,
  9.,132214 .,ОП Щитники,  19  км ,  30  км ,,,,,,,,,,,
 10.,132204 .,Лыщицы,  23  км ,  26  км ,,,,,,,,,,,
 11.,131739 .,ОП Люта,  27  км ,  22  км ,,,,,,,,,,,
 12.,131724 .,ОП Верба,  31  км ,  18  км ,,,,,,,,,,,
 13.,131713 .,ОП Высокое-Город,  35  км ,  14  км ,,,,,,,,,,,
 14.,131705 .,Высоко-Литовск,  41  км ,   8  км ,,,,,,,,,,,
 15.,131809 .,Высоко-Литовск (эксп.),  49  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 26) участок 13-031 ""БРЕСТ-ПОЛЕССКИЙ - БРЕСТ-ЦЕНТРАЛЬНЫЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Брест-Полесский,до ст. Брест-Центральный,,,,,,,,,,,
  1.,130308 .,Брест-Полесский,   0  км ,   3  км ,,,,,,,,,,,
  2.,130007 .,Брест-Центральный,   3  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 27) участок 13-032 ""БРЕСТ-ПОЛЕССКИЙ - БРЕСТ-ВОСТОЧНЫЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Брест-Полесский,до ст. Брест-Восточный,,,,,,,,,,,
  1.,130308 .,Брест-Полесский,   0  км ,   3  км ,,,,,,,,,,,
  2.,130204 .,Брест-Восточный,   3  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 28) участок 13-033 ""БРЕСТ-ЦЕНТРАЛЬНЫЙ (ЭКСП.) - БРЕСТ-ВОСТОЧНЫЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Брест-Центральный (эксп.),до ст. Брест-Восточный,,,,,,,,,,,
  1.,130609 .,Брест-Центральный (эксп.),   0  км ,   8  км ,,,,,,,,,,,
  2.,130007 .,Брест-Центральный,   5  км ,   3  км ,,,,,,,,,,,
  3.,130204 .,Брест-Восточный,   8  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 29) участок 13-034 ""БРЕСТ-ВОСТОЧНЫЙ - ЖАБИНКА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Брест-Восточный,до ст. Жабинка,,,,,,,,,,,
  1.,130204 .,Брест-Восточный,   0  км ,  23  км ,,,,,,,,,,,
  2.,130242 .,ОП Кошелево,   7  км ,  16  км ,,,,,,,,,,,
  3.,130219 .,ОП Харитоны,   9  км ,  14  км ,,,,,,,,,,,
  4.,130223 .,ОП Нагораны,  16  км ,   7  км ,,,,,,,,,,,
  5.,130238 .,ОП Сахарный Завод,  19  км ,   4  км ,,,,,,,,,,,
  6.,131207 .,Жабинка,  23  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 30) участок 13-035 ""ЖАБИНКА - БАРАНОВИЧИ-ЦЕНТРАЛЬНЫЕ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Жабинка,до ст. Барановичи-Центральные,,,,,,,,,,,
  1.,131207 .,Жабинка,   0  км , 176  км ,,,,,,,,,,,
  2.,131211 .,ОП Матеевичи,   6  км , 170  км ,,,,,,,,,,,
  3.,131226 .,ОП Яковчицы,   9  км , 167  км ,,,,,,,,,,,
  4.,131230 .,ОП Столпы,  13  км , 163  км ,,,,,,,,,,,
  5.,131245 .,Тевли,  21  км , 155  км ,,,,,,,,,,,
  6.,131251 .,ОП Лясы,  32  км , 144  км ,,,,,,,,,,,
  7.,131264 .,ОП Прилутчина,  36  км , 140  км ,,,,,,,,,,,
  8.,133607 .,Оранчицы,  47  км , 129  км ,,,,,,,,,,,
  9.,133611 .,ОП Ткачи,  53  км , 123  км ,,,,,,,,,,,
 10.,133626 .,ОП Павловичи,  58  км , 118  км ,,,,,,,,,,,
 11.,133729 .,ОП Кабаки,  64  км , 112  км ,,,,,,,,,,,
 12.,133700 .,Береза Картузская,  74  км , 102  км ,,,,,,,,,,,
 13.,134116 .,ОП Береза Город,  80  км ,  96  км ,,,,,,,,,,,
 14.,134008 .,Бронная Гора,  91  км ,  85  км ,,,,,,,,,,,
 15.,134120 .,Коссово-Полесское, 100  км ,  76  км ,,,,,,,,,,,
 16.,134205 .,Ивацевичи, 111  км ,  65  км ,,,,,,,,,,,
 17.,134224 .,ОП Борки, 119  км ,  57  км ,,,,,,,,,,,
 18.,134309 .,Доманово, 127  км ,  49  км ,,,,,,,,,,,
 19.,134313 .,ОП Бытень, 137  км ,  39  км ,,,,,,,,,,,
 20.,134402 .,Лесная, 154  км ,  22  км ,,,,,,,,,,,
 21.,134328 .,Лесная-стык, 155  км ,  21  км ,,,,,,,,,,,
 22.,134506 .,Грицевец, 164  км ,  12  км ,,,,,,,,,,,
 23.,138973 .,ОП Локомотивное Депо, 174  км ,   2  км ,,,,,,,,,,,
 24.,138507 .,Барановичи-Центральные, 176  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 31) участок 13-036 ""БРОННАЯ ГОРА - БЕЛООЗЕРСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Бронная Гора,до ст. Белоозерск,до ст. Жабинка,,,,,,,,,,
  1.,134008 .,Бронная Гора,   0  км ,  18  км ,  91  км ,,,,,,,,,,
  2.,134239 .,ОП Речица,   6  км ,  12  км ,  97  км ,,,,,,,,,,
  3.,134243 .,ОП Войтешин,  12  км ,   6  км , 103  км ,,,,,,,,,,
  4.,133804 .,Белоозерск,  18  км ,   0  км , 109  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 32) участок 13-037 ""ВОЛКОВЫСК - БАРАНОВИЧИ-ЦЕНТРАЛЬНЫЕ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Волковыск,до ст. Барановичи-Центральные,,,,,,,,,,,
  1.,136709 .,Волковыск,   0  км , 122  км ,,,,,,,,,,,
  2.,136713 .,ОП Волковыск-Город,   2  км , 120  км ,,,,,,,,,,,
  3.,136732 .,ОП Войтковичи,  11  км , 111  км ,,,,,,,,,,,
  4.,136817 .,ОП Савичи,  15  км , 107  км ,,,,,,,,,,,
  5.,136747 .,ОП Лебяды,  21  км , 101  км ,,,,,,,,,,,
  6.,136802 .,Зельва,  28  км ,  94  км ,,,,,,,,,,,
  7.,136728 .,ОП Старая Весь,  35  км ,  87  км ,,,,,,,,,,,
  8.,136821 .,ОП Плетяничи,  40  км ,  82  км ,,,,,,,,,,,
  9.,136925 .,Озерница,  47  км ,  75  км ,,,,,,,,,,,
 10.,136910 .,ОП Гриньки,  55  км ,  67  км ,,,,,,,,,,,
 11.,136930 .,ОП Костени,  58  км ,  64  км ,,,,,,,,,,,
 12.,137006 .,Слоним,  71  км ,  51  км ,,,,,,,,,,,
 13.,137010 .,ОП Фабричный,  74  км ,  48  км ,,,,,,,,,,,
 14.,137035 .,ОП Исса,  80  км ,  42  км ,,,,,,,,,,,
 15.,137059 .,ОП Ивная,  88  км ,  34  км ,,,,,,,,,,,
 16.,137063 .,ОП Детковичи,  96  км ,  26  км ,,,,,,,,,,,
 17.,137133 .,Полонка,  98  км ,  24  км ,,,,,,,,,,,
 18.,137114 .,ОП Севрюки, 105  км ,  17  км ,,,,,,,,,,,
 19.,137148 .,ОП Приозерный, 108  км ,  14  км ,,,,,,,,,,,
 20.,137129 .,Боровцы, 114  км ,   8  км ,,,,,,,,,,,
 21.,138973 .,ОП Локомотивное Депо, 120  км ,   2  км ,,,,,,,,,,,
 22.,138507 .,Барановичи-Центральные, 122  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 33) участок 13-042 ""СЛУЦК - СОЛИГОРСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Слуцк,до ст. Солигорск,,,,,,,,,,,
  1.,148602 .,Слуцк,   0  км ,  30  км ,,,,,,,,,,,
  2.,148320 .,ОП Новогорки,   8  км ,  22  км ,,,,,,,,,,,
  3.,148316 .,ОП Глядки,  14  км ,  16  км ,,,,,,,,,,,
  4.,148301 .,Калий III,  19  км ,  11  км ,,,,,,,,,,,
  5.,148231 .,ОП Шахтерский,  20  км ,  10  км ,,,,,,,,,,,
  6.,148208 .,Калий I,  25  км ,   5  км ,,,,,,,,,,,
  7.,148212 .,ОП Строитель,  27  км ,   3  км ,,,,,,,,,,,
  8.,148227 .,Солигорск,  30  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 34) участок 13-043 ""КАЛИЙ III - КАЛИЙ IV"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Калий III,до ст. Калий IV,до ст. Барановичи-Полесские,,,,,,,,,,
  1.,148301 .,Калий III,   0  км ,  16  км , 124  км ,,,,,,,,,,
  2.,148509 .,Калий IV,  16  км ,   0  км , 140  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 35) участок 13-046 ""ВЕРЕЙЦЫ - ГРОДЗЯНКА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Верейцы,до ст. Гродзянка,до ст. Осиповичи I,,,,,,,,,,
  1.,146109 .,Верейцы,   0  км ,  34  км ,  10  км ,,,,,,,,,,
  2.,146113 .,ОП Цель,   8  км ,  26  км ,  18  км ,,,,,,,,,,
  3.,146221 .,Лапичи,  11  км ,  23  км ,  21  км ,,,,,,,,,,
  4.,146128 .,ОП Осово,  14  км ,  20  км ,  24  км ,,,,,,,,,,
  5.,146132 .,ОП Гомоновка,  18  км ,  16  км ,  28  км ,,,,,,,,,,
  6.,146236 .,ОП Уборок,  22  км ,  12  км ,  32  км ,,,,,,,,,,
  7.,146217 .,ОП Погорелое,  27  км ,   7  км ,  37  км ,,,,,,,,,,
  8.,146306 .,Гродзянка,  34  км ,   0  км ,  44  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 36) участок 13-048 ""СМОЛЕВИЧИ - НАЦИОНАЛЬНЫЙ АЭРОПОРТ ""МИНСК"""" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Смолевичи,до ст. Национальный аэропорт «Минск»,,,,,,,,,,,
  1.,141001 .,Смолевичи,   0  км ,  26  км ,,,,,,,,,,,
  2.,141105 .,Шеметово,  25  км ,   1  км ,,,,,,,,,,,
  3.,141124 .,ОП Национальный аэропорт «Минск»,  26  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 37) участок 13-049 ""ОРША-ЦЕНТРАЛЬНАЯ - ЛЕПЕЛЬ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Орша-Центральная,до ст. Лепель,,,,,,,,,,,
  1.,166403 .,Орша-Центральная,   0  км , 132  км ,,,,,,,,,,,
  2.,168771 .,Пост № 2,   3  км , 129  км ,,,,,,,,,,,
  3.,168752 .,ОП Васьковщизна,   4  км , 128  км ,,,,,,,,,,,
  4.,168748 .,ОП Слободской,   7  км , 125  км ,,,,,,,,,,,
  5.,168733 .,ОП Машково,  10  км , 122  км ,,,,,,,,,,,
  6.,168767 .,ОП Ост. Пункт 11 км,  11  км , 121  км ,,,,,,,,,,,
  7.,168729 .,ОП Криничино,  13  км , 119  км ,,,,,,,,,,,
  8.,168714 .,ОП Гребнево,  17  км , 115  км ,,,,,,,,,,,
  9.,168697 .,Смольяны,  22  км , 110  км ,,,,,,,,,,,
 10.,168663 .,ОП Адровка,  30  км , 102  км ,,,,,,,,,,,
 11.,168659 .,ОП Михново,  34  км ,  98  км ,,,,,,,,,,,
 12.,168644 .,ОП Шибеки,  37  км ,  95  км ,,,,,,,,,,,
 13.,168633 .,Лемница (рзд),  41  км ,  91  км ,,,,,,,,,,,
 14.,168625 .,ОП Комарово,  48  км ,  84  км ,,,,,,,,,,,
 15.,168610 .,ОП Тимирязево,  56  км ,  76  км ,,,,,,,,,,,
 16.,168606 .,Бурбин,  62  км ,  70  км ,,,,,,,,,,,
 17.,168377 .,ОП Менютёво,  67  км ,  65  км ,,,,,,,,,,,
 18.,168343 .,ОП Сенненский,  70  км ,  62  км ,,,,,,,,,,,
 19.,168358 .,ОП Уздорники,  74  км ,  58  км ,,,,,,,,,,,
 20.,168339 .,ОП Блажевщина,  78  км ,  54  км ,,,,,,,,,,,
 21.,168324 .,ОП Вятны,  83  км ,  49  км ,,,,,,,,,,,
 22.,168362 .,ОП Круглица,  89  км ,  43  км ,,,,,,,,,,,
 23.,168314 .,ОП Зябы,  92  км ,  40  км ,,,,,,,,,,,
 24.,168305 .,Чашники, 101  км ,  31  км ,,,,,,,,,,,
 25.,168216 .,ОП Жестянка, 108  км ,  24  км ,,,,,,,,,,,
 26.,168201 .,Заслоново, 116  км ,  16  км ,,,,,,,,,,,
 27.,168112 .,ОП Лазовики, 121  км ,  11  км ,,,,,,,,,,,
 28.,168108 .,Лепель, 132  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 38) участок 13-050 ""ЧАШНИКИ - НОВОЛУКОМЛЬ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Чашники,до ст. Орша-Центральная,,,,,,,,,,,
  1.,168305 .,Чашники,   0  км , 101  км ,,,,,,,,,,,
  2.,168409 .,Новолукомль,  21  км , 122  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 39) участок 13-053 ""ОРША-ЦЕНТРАЛЬНАЯ - ОСИНОВКА (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Орша-Центральная,до ст. Осиновка (эксп.),,,,,,,,,,,
  1.,166403 .,Орша-Центральная,   0  км ,  48  км ,,,,,,,,,,,
  2.,166418 .,Городнянский (пп),   5  км ,  43  км ,,,,,,,,,,,
  3.,166422 .,Хлусово,  10  км ,  38  км ,,,,,,,,,,,
  4.,168911 .,Хлюстино,  19  км ,  29  км ,,,,,,,,,,,
  5.,169007 .,Осиновка,  26  км ,  22  км ,,,,,,,,,,,
  6.,169011 .,ОП Киреево,  34  км ,  14  км ,,,,,,,,,,,
  7.,169026 .,ОП Шуховцы,  42  км ,   6  км ,,,,,,,,,,,
  8.,169100 .,Осиновка (эксп.),  48  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 40) участок 13-057 ""ОСИПОВИЧИ I - МОГИЛЕВ II"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Осиповичи I,до ст. Могилев II,,,,,,,,,,,
  1.,146407 .,Осиповичи I,   0  км , 133  км ,,,,,,,,,,,
  2.,146414 .,Осиповичи II,   5  км , 128  км ,,,,,,,,,,,
  3.,146471 .,ОП Горожа,  10  км , 123  км ,,,,,,,,,,,
  4.,146429 .,ОП Брицаловичи,  16  км , 117  км ,,,,,,,,,,,
  5.,157003 .,Елизово,  28  км , 105  км ,,,,,,,,,,,
  6.,157014 .,ОП Тачанка,  38  км ,  95  км ,,,,,,,,,,,
  7.,157029 .,ОП Ольховка,  42  км ,  91  км ,,,,,,,,,,,
  8.,157103 .,Несета,  48  км ,  85  км ,,,,,,,,,,,
  9.,157118 .,ОП Стоялово,  56  км ,  77  км ,,,,,,,,,,,
 10.,157122 .,ОП Суша,  62  км ,  71  км ,,,,,,,,,,,
 11.,157207 .,Воничи,  68  км ,  65  км ,,,,,,,,,,,
 12.,157211 .,ОП Развадово,  71  км ,  62  км ,,,,,,,,,,,
 13.,157245 .,ОП Заличинка,  79  км ,  54  км ,,,,,,,,,,,
 14.,157226 .,ОП Милое,  81  км ,  52  км ,,,,,,,,,,,
 15.,157300 .,Друть,  90  км ,  43  км ,,,,,,,,,,,
 16.,157315 .,ОП Синюга,  94  км ,  39  км ,,,,,,,,,,,
 17.,157322 .,ОП Семуковичи,  98  км ,  35  км ,,,,,,,,,,,
 18.,157334 .,ОП Новая Нива, 102  км ,  31  км ,,,,,,,,,,,
 19.,157349 .,ОП Хоново, 106  км ,  27  км ,,,,,,,,,,,
 20.,157423 .,Вендриж, 111  км ,  22  км ,,,,,,,,,,,
 21.,157419 .,ОП Понизов, 115  км ,  18  км ,,,,,,,,,,,
 22.,157531 .,Голынец, 121  км ,  12  км ,,,,,,,,,,,
 23.,157512 .,ОП Тишовка, 126  км ,   7  км ,,,,,,,,,,,
 24.,157527 .,ОП Городщина, 129  км ,   4  км ,,,,,,,,,,,
 25.,156505 .,Могилев II, 133  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 41) участок 13-058 ""МОГИЛЕВ II - ЖЛОБИН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Могилев II,до ст. Жлобин,,,,,,,,,,,
  1.,156505 .,Могилев II,   0  км , 124  км ,,,,,,,,,,,
  2.,156401 .,Буйничи,   7  км , 117  км ,,,,,,,,,,,
  3.,156308 .,Черноземовка,  15  км , 109  км ,,,,,,,,,,,
  4.,156242 .,Дашковка,  21  км , 103  км ,,,,,,,,,,,
  5.,156219 .,ОП Текстильщик,  25  км ,  99  км ,,,,,,,,,,,
  6.,156223 .,ОП Металлург,  29  км ,  95  км ,,,,,,,,,,,
  7.,156134 .,Барсуки (рзд),  31  км ,  93  км ,,,,,,,,,,,
  8.,156238 .,ОП Соболевка,  36  км ,  88  км ,,,,,,,,,,,
  9.,156127 .,ОП Баркалабово,  38  км ,  86  км ,,,,,,,,,,,
 10.,156115 .,ОП Мокрое,  44  км ,  80  км ,,,,,,,,,,,
 11.,156100 .,Быхов,  48  км ,  76  км ,,,,,,,,,,,
 12.,156026 .,ОП Залесская Слобода,  56  км ,  68  км ,,,,,,,,,,,
 13.,156011 .,Лудчицы (рзд),  61  км ,  63  км ,,,,,,,,,,,
 14.,156030 .,Тощица,  72  км ,  52  км ,,,,,,,,,,,
 15.,155911 .,Старосельский,  84  км ,  40  км ,,,,,,,,,,,
 16.,155907 .,Рогачев,  97  км ,  27  км ,,,,,,,,,,,
 17.,155930 .,Рогачев-стык,  97  км ,  27  км ,,,,,,,,,,,
 18.,155926 .,ОП Задрутье, 101  км ,  23  км ,,,,,,,,,,,
 19.,155841 .,Сверково, 104  км ,  20  км ,,,,,,,,,,,
 20.,155818 .,Лукское (рзд), 111  км ,  13  км ,,,,,,,,,,,
 21.,155837 .,ОП Новые Луки, 115  км ,   9  км ,,,,,,,,,,,
 22.,155822 .,Жлобин-Северный, 119  км ,   5  км ,,,,,,,,,,,
 23.,155856 .,ОП Больница, 120  км ,   4  км ,,,,,,,,,,,
 24.,155023 .,ОП Деповской, 121  км ,   3  км ,,,,,,,,,,,
 25.,155004 .,Жлобин, 124  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 42) участок 13-059 ""МОГИЛЕВ II - КРИЧЕВ I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Могилев II,до ст. Кричев I,,,,,,,,,,,
  1.,156505 .,Могилев II,   0  км , 101  км ,,,,,,,,,,,
  2.,156613 .,Могилев III,   3  км ,  98  км ,,,,,,,,,,,
  3.,157705 .,Луполово,  10  км ,  91  км ,,,,,,,,,,,
  4.,157739 .,ОП Боровка,  12  км ,  89  км ,,,,,,,,,,,
  5.,157718 .,ОП Дары,  18  км ,  83  км ,,,,,,,,,,,
  6.,157758 .,ОП Щежер,  21  км ,  80  км ,,,,,,,,,,,
  7.,157724 .,ОП Антоновка,  23  км ,  78  км ,,,,,,,,,,,
  8.,157743 .,ОП Рудея,  26  км ,  75  км ,,,,,,,,,,,
  9.,157885 .,Реста,  29  км ,  72  км ,,,,,,,,,,,
 10.,157917 .,ОП Самулки,  32  км ,  69  км ,,,,,,,,,,,
 11.,157921 .,ОП Благовичи,  39  км ,  62  км ,,,,,,,,,,,
 12.,158002 .,Чаусы,  46  км ,  55  км ,,,,,,,,,,,
 13.,158017 .,ОП Дрануха,  53  км ,  48  км ,,,,,,,,,,,
 14.,158021 .,ОП Переможник,  60  км ,  41  км ,,,,,,,,,,,
 15.,158106 .,Веремейки,  71  км ,  30  км ,,,,,,,,,,,
 16.,158110 .,Осовец,  81  км ,  20  км ,,,,,,,,,,,
 17.,158125 .,ОП Юрковка,  88  км ,  13  км ,,,,,,,,,,,
 18.,158132 .,ОП Дарливое,  95  км ,   6  км ,,,,,,,,,,,
 19.,158144 .,ОП Депо,  99  км ,   2  км ,,,,,,,,,,,
 20.,158209 .,Кричев I, 101  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 43) участок 13-060 ""ЛУПОЛОВО - ЗАДНЕПРОВСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Луполово,до ст. Могилев II,,,,,,,,,,,
  1.,157705 .,Луполово,   0  км ,  10  км ,,,,,,,,,,,
  2.,157809 .,Заднепровская,  15  км ,  25  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 44) участок 13-061 ""КРИЧЕВ I - ШЕСТЕРОВКА (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Кричев I,до ст. Шестеровка (эксп.),,,,,,,,,,,
  1.,158209 .,Кричев I,   0  км ,  41  км ,,,,,,,,,,,
  2.,158816 .,ОП Звезда,  20  км ,  21  км ,,,,,,,,,,,
  3.,158905 .,Шестеровка,  30  км ,  11  км ,,,,,,,,,,,
  4.,158604 .,Шестеровка (эксп.),  41  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 45) участок 13-062 ""КРИЧЕВ I - БЕЛЫНКОВИЧИ (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Кричев I,до ст. Белынковичи (эксп.),,,,,,,,,,,
  1.,158209 .,Кричев I,   0  км ,  83  км ,,,,,,,,,,,
  2.,159503 .,Михеевичи,  12  км ,  71  км ,,,,,,,,,,,
  3.,159202 .,Климовичи,  22  км ,  61  км ,,,,,,,,,,,
  4.,159128 .,ОП Осмоловичи,  33  км ,  50  км ,,,,,,,,,,,
  5.,159113 .,Волосковня,  41  км ,  42  км ,,,,,,,,,,,
  6.,159109 .,Коммунары,  50  км ,  33  км ,,,,,,,,,,,
  7.,159039 .,ОП Новолиповский,  61  км ,  22  км ,,,,,,,,,,,
  8.,159005 .,Белынковичи,  67  км ,  16  км ,,,,,,,,,,,
  9.,159043 .,ОП Бони,  72  км ,  11  км ,,,,,,,,,,,
 10.,159019 .,ОП Журбин,  78  км ,   5  км ,,,,,,,,,,,
 11.,159306 .,Белынковичи (эксп.),  83  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 46) участок 13-064 ""ЛУНИНЕЦ - ЖАБИНКА (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Лунинец,до ст. Жабинка (эксп.),,,,,,,,,,,
  1.,139406 .,Лунинец,   0  км , 202  км ,,,,,,,,,,,
  2.,139707 .,Лунинец-Стык,   2  км , 200  км ,,,,,,,,,,,
  3.,133452 .,ОП Вулька-Лунинецкая,  10  км , 192  км ,,,,,,,,,,,
  4.,133448 .,ОП Хвоецкое,  13  км , 189  км ,,,,,,,,,,,
  5.,133433 .,Ловча,  16  км , 186  км ,,,,,,,,,,,
  6.,133429 .,ОП Лобча,  22  км , 180  км ,,,,,,,,,,,
  7.,133471 .,ОП Дубновичи,  29  км , 173  км ,,,,,,,,,,,
  8.,133400 .,Парохонск,  33  км , 169  км ,,,,,,,,,,,
  9.,133467 .,ОП Вылазы,  38  км , 164  км ,,,,,,,,,,,
 10.,133414 .,ОП Озерная,  40  км , 162  км ,,,,,,,,,,,
 11.,133310 .,ОП Аленушка,  43  км , 159  км ,,,,,,,,,,,
 12.,133325 .,Ясельда,  46  км , 156  км ,,,,,,,,,,,
 13.,133202 .,Пинск,  58  км , 144  км ,,,,,,,,,,,
 14.,133132 .,ОП Молотковичи,  70  км , 132  км ,,,,,,,,,,,
 15.,133128 .,ОП Понятичи,  76  км , 126  км ,,,,,,,,,,,
 16.,133113 .,Юхновичи,  83  км , 119  км ,,,,,,,,,,,
 17.,133147 .,ОП Бродница,  86  км , 116  км ,,,,,,,,,,,
 18.,133109 .,Янов-Полесский,  95  км , 107  км ,,,,,,,,,,,
 19.,133024 .,ОП Снитово, 103  км ,  99  км ,,,,,,,,,,,
 20.,133005 .,Трудовая, 106  км ,  96  км ,,,,,,,,,,,
 21.,133014 .,ОП Огдемер, 112  км ,  90  км ,,,,,,,,,,,
 22.,132924 .,ОП Липники, 117  км ,  85  км ,,,,,,,,,,,
 23.,132919 .,ОП Дрогичин-Город, 124  км ,  78  км ,,,,,,,,,,,
 24.,132905 .,Дрогичин, 130  км ,  72  км ,,,,,,,,,,,
