Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Красноярской ж.д. (код дороги 88),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 88-001 ""МАРИИНСК - АЧИНСК I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Мариинск,до ст. Ачинск I,,,,,,,,,,,
 53.,887656 .,Кирба, 281  км ,  17  км ,,,,,,,,,,,
 54.,887054 .,ОП База МК, 288  км ,  10  км ,,,,,,,,,,,
 55.,887711 .,ОП Дачная, 290  км ,   8  км ,,,,,,,,,,,
 56.,887707 .,Хоных, 291  км ,   7  км ,,,,,,,,,,,
 57.,887675 .,Тигей, 298  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  5) участок 88-005 ""ТИГЕЙ - САЯНСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Тигей,до ст. Саянская,,,,,,,,,,,
  1.,887675 .,Тигей,   0  км , 422  км ,,,,,,,,,,,
  2.,887853 .,ОП Красное Озеро,   6  км , 416  км ,,,,,,,,,,,
  3.,887687 .,ОП Урожайная,   8  км , 414  км ,,,,,,,,,,,
  4.,887820 .,ОП Районная Подстанция,  11  км , 411  км ,,,,,,,,,,,
  5.,887800 .,Ташеба,  14  км , 408  км ,,,,,,,,,,,
  6.,887834 .,ОП Путейский Городок,  15  км , 407  км ,,,,,,,,,,,
  7.,887849 .,ОП Питомник,  20  км , 402  км ,,,,,,,,,,,
  8.,887815 .,ОП Городок ПМС,  21  км , 401  км ,,,,,,,,,,,
  9.,888004 .,Абакан,  24  км , 398  км ,,,,,,,,,,,
 10.,888108 .,Абакан (перев.),  24  км , 398  км ,,,,,,,,,,,
 11.,888220 .,ОП Мостоотряд,  29  км , 393  км ,,,,,,,,,,,
 12.,888201 .,Подсиний,  32  км , 390  км ,,,,,,,,,,,
 13.,888216 .,ОП Енисейская,  35  км , 387  км ,,,,,,,,,,,
 14.,888305 .,Минусинск,  42  км , 380  км ,,,,,,,,,,,
 15.,888310 .,ОП Тагарский ,  56  км , 366  км ,,,,,,,,,,,
 16.,888324 .,Крупская,  68  км , 354  км ,,,,,,,,,,,
 17.,888339 .,ОП Каныгино,  76  км , 346  км ,,,,,,,,,,,
 18.,888343 .,ОП Казылкульский ,  84  км , 338  км ,,,,,,,,,,,
 19.,888358 .,ОП Пионерская,  88  км , 334  км ,,,,,,,,,,,
 20.,888362 .,Жерлык,  96  км , 326  км ,,,,,,,,,,,
 21.,888396 .,ОП Ост. Пункт 465 км, 102  км , 320  км ,,,,,,,,,,,
 22.,888377 .,ОП Кочергино, 108  км , 314  км ,,,,,,,,,,,
 23.,888381 .,Туба, 112  км , 310  км ,,,,,,,,,,,
 24.,888428 .,ОП Мальцево, 114  км , 308  км ,,,,,,,,,,,
 25.,888413 .,ОП Роща, 120  км , 302  км ,,,,,,,,,,,
 26.,888574 .,ОП Заречная, 124  км , 298  км ,,,,,,,,,,,
 27.,888409 .,Курагино, 128  км , 294  км ,,,,,,,,,,,
 28.,888432 .,ОП Березовая, 133  км , 289  км ,,,,,,,,,,,
 29.,888447 .,Ирба, 143  км , 279  км ,,,,,,,,,,,
 30.,888451 .,ОП Николаевка, 154  км , 268  км ,,,,,,,,,,,
 31.,888555 .,ОП Ост. Пункт 500 км, 155  км , 267  км ,,,,,,,,,,,
 32.,888466 .,Красный Кордон, 159  км , 263  км ,,,,,,,,,,,
 33.,888470 .,ОП Тоннельная, 165  км , 257  км ,,,,,,,,,,,
 34.,888485 .,ОП Кизир , 173  км , 249  км ,,,,,,,,,,,
 35.,888540 .,ОП Ягодное, 178  км , 244  км ,,,,,,,,,,,
 36.,888589 .,Журавлево, 182  км , 240  км ,,,,,,,,,,,
 37.,888517 .,ОП Усть-Каспа, 188  км , 234  км ,,,,,,,,,,,
 38.,888521 .,Каспа (рзд), 191  км , 231  км ,,,,,,,,,,,
 39.,888536 .,Разъезд 557 км, 195  км , 227  км ,,,,,,,,,,,
 40.,888706 .,Кошурниково, 202  км , 220  км ,,,,,,,,,,,
 41.,888729 .,Стофато, 218  км , 204  км ,,,,,,,,,,,
 42.,888733 .,Джебь , 229  км , 193  км ,,,,,,,,,,,
 43.,888803 .,Щетинкино, 243  км , 179  км ,,,,,,,,,,,
 44.,888818 .,ОП Сисим, 254  км , 168  км ,,,,,,,,,,,
 45.,888822 .,Джетка, 268  км , 154  км ,,,,,,,,,,,
 46.,888875 .,ОП Тяговая Подстанция, 279  км , 143  км ,,,,,,,,,,,
 47.,888841 .,Крол (рзд), 280  км , 142  км ,,,,,,,,,,,
 48.,888856 .,Жайма , 293  км , 129  км ,,,,,,,,,,,
