Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Туркменской ж.д. (код дороги 75),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 75-001 ""ТУРКМЕНАБАД I - ФАРАП (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Туркменабад I,до ст. Фарап (эксп.),,,,,,,,,,,
  8.,754261 .,Гаратенгир,  55  км , 472  км ,,,,,,,,,,,
  9.,754257 .,Разъезд № 129,  69  км , 458  км ,,,,,,,,,,,
 10.,754242 .,Белек-Туркменский,  87  км , 440  км ,,,,,,,,,,,
 11.,754238 .,Разъезд № 126, 104  км , 423  км ,,,,,,,,,,,
 12.,754223 .,Ягман, 117  км , 410  км ,,,,,,,,,,,
 13.,754219 .,Разъезд № 124, 128  км , 399  км ,,,,,,,,,,,
 14.,754204 .,Джебел, 139  км , 388  км ,,,,,,,,,,,
 15.,754100 .,Разъезд № 123, 148  км , 379  км ,,,,,,,,,,,
 16.,754007 .,Балканабат, 158  км , 369  км ,,,,,,,,,,,
 17.,753964 .,Балла-Ишем, 171  км , 356  км ,,,,,,,,,,,
 18.,753952 .,Разъезд № 121, 180  км , 347  км ,,,,,,,,,,,
 19.,753945 .,Айдынг, 202  км , 325  км ,,,,,,,,,,,
 20.,753930 .,Аркач, 219  км , 308  км ,,,,,,,,,,,
 21.,753926 .,Акджагуйма, 235  км , 292  км ,,,,,,,,,,,
 22.,753911 .,Шаумян, 251  км , 276  км ,,,,,,,,,,,
 23.,753907 .,Берекет, 268  км , 259  км ,,,,,,,,,,,
 24.,753841 .,Узынсув, 285  км , 242  км ,,,,,,,,,,,
 25.,753837 .,Разъезд № 112, 302  км , 225  км ,,,,,,,,,,,
