Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Приволжской ж.д. (код дороги 61),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 61-001 ""БЛАГОДАТКА (Юго-Восточной ж.д.) - АТКАРСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Благодатка,до ст. Аткарск,,,,,,,,,,,
  4.,619500 .,Новолесная (эксп.),  13  км ,  76  км ,,,,,,,,,,,
  5.,619708 .,Новолесная (перев.),  13  км ,  76  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 21) участок 61-025 ""ТРУСОВО - ПРАВЫЙ БЕРЕГ (ПЕРЕВ.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Трусово,до ст. Аксарайская,,,,,,,,,,,
  1.,616409 .,Трусово,   0  км ,  63  км ,,,,,,,,,,,
  2.,617100 .,Трусово (перев.),   0  км ,  63  км ,,,,,,,,,,,
  3.,616502 .,Правый Берег,   6  км ,  69  км ,,,,,,,,,,,
  4.,619604 .,Правый Берег (эксп.),   6  км ,  69  км ,,,,,,,,,,,
  5.,619801 .,Правый Берег (перев.),   6  км ,  69  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 22) участок 61-026 ""ТРУСОВО (ПЕРЕВ.) - ОЛЕЙНИКОВО (РЗД)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Трусово (перев.),до ст. Олейниково (рзд),,,,,,,,,,,
  1.,616409 .,Трусово,   0  км , 124  км ,,,,,,,,,,,
  2.,617100 .,Трусово (перев.),   0  км , 124  км ,,,,,,,,,,,
  3.,541626 .,Ильменный (рзд),  14  км , 110  км ,,,,,,,,,,,
  4.,541611 .,Разъезд № 2,  29  км ,  95  км ,,,,,,,,,,,
  5.,541607 .,Линейная,  43  км ,  81  км ,,,,,,,,,,,
  6.,541630 .,Разъезд № 3,  56  км ,  68  км ,,,,,,,,,,,
  7.,541645 .,ОП Буруны,  60  км ,  64  км ,,,,,,,,,,,
  8.,541658 .,Басинская,  70  км ,  54  км ,,,,,,,,,,,
  9.,608703 .,Разъезд № 4,  82  км ,  42  км ,,,,,,,,,,,
 10.,541700 .,Зензели,  95  км ,  29  км ,,,,,,,,,,,
 11.,615707 .,Зензели (эксп.),  95  км ,  29  км ,,,,,,,,,,,
 12.,541503 .,Яндыки, 108  км ,  16  км ,,,,,,,,,,,
 13.,541724 .,Олейниково (рзд), 124  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 23) участок 61-027 ""УРБАХ - САРАТОВ II-ТОВАРНЫЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Урбах,до ст. Саратов II-Товарный,,,,,,,,,,,
  1.,626307 .,Урбах,   0  км ,  88  км ,,,,,,,,,,,
  2.,626203 .,Наливная,   7  км ,  81  км ,,,,,,,,,,,
  3.,626107 .,Золотая Степь,  14  км ,  74  км ,,,,,,,,,,,
  4.,626025 .,Титоренко,  27  км ,  61  км ,,,,,,,,,,,
  5.,626010 .,ОП Стрепет,  33  км ,  55  км ,,,,,,,,,,,
  6.,626006 .,Безымянная,  39  км ,  49  км ,,,,,,,,,,,
  7.,625802 .,Лебедево,  52  км ,  36  км ,,,,,,,,,,,
  8.,625681 .,ОП Электродепо,  65  км ,  23  км ,,,,,,,,,,,
  9.,625501 .,Анисовка,  66  км ,  22  км ,,,,,,,,,,,
 10.,625446 .,ОП Мясокомбинат,  69  км ,  19  км ,,,,,,,,,,,
 11.,625431 .,Сазанка,  71  км ,  17  км ,,,,,,,,,,,
 12.,625450 .,ОП Лодочная Станция,  72  км ,  16  км ,,,,,,,,,,,
 13.,625427 .,ОП Правобережный,  76  км ,  12  км ,,,,,,,,,,,
 14.,625412 .,ОП Увек,  77  км ,  11  км ,,,,,,,,,,,
 15.,625408 .,Князевка,  79  км ,   9  км ,,,,,,,,,,,
 16.,620527 .,ОП Лесопильный,  81  км ,   7  км ,,,,,,,,,,,
 17.,620512 .,ОП Юриш,  84  км ,   4  км ,,,,,,,,,,,
 18.,620508 .,Саратов II-Товарный,  88  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 24) участок 61-028 ""АНИСОВКА - ПОКРОВСК-ПРИВОЛЖСКИЙ (ПРИСТАНЬ)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Анисовка,до ст. Покровск-Приволжский (пристань),до ст. Саратов II-Товарный,,,,,,,,,,
  1.,625501 .,Анисовка,   0  км ,  14  км ,  22  км ,,,,,,,,,,
  2.,625696 .,ОП Угольник,   2  км ,  12  км ,  24  км ,,,,,,,,,,
  3.,625535 .,Разъезд 8 км,   3  км ,  11  км ,  25  км ,,,,,,,,,,
  4.,625554 .,ОП Ост. Пункт 5 км,   6  км ,   8  км ,  28  км ,,,,,,,,,,
  5.,625540 .,Разъезд 3 км,   8  км ,   6  км ,  30  км ,,,,,,,,,,
  6.,625605 .,Покровск-Приволжский,  11  км ,   3  км ,  33  км ,,,,,,,,,,
  7.,625709 .,Покровск-Приволжский (эксп.),  11  км ,   3  км ,  33  км ,,,,,,,,,,
  8.,625906 .,Покровск-Приволжский (пристань),  14  км ,   0  км ,  36  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 25) участок 61-029 ""САРАТОВ II-ТОВАРНЫЙ - САРАТОВ-ПОРТ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Саратов II-Товарный,до ст. Саратов-Порт,,,,,,,,,,,
  1.,620508 .,Саратов II-Товарный,   0  км ,   5  км ,,,,,,,,,,,
  2.,620404 .,Саратов-Порт,   5  км ,   0  км ,,,,,,,,,,,
  3.,628904 .,Саратов-Порт (перев.),   5  км ,   0  км ,,,,,,,,,,,
  4.,629004 .,Саратов-Порт (эксп.),   5  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 26) участок 61-030 ""СЕННАЯ - ГРОМОВО (Куйбышевской ж.д.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Сенная,до ст. Громово,,,,,,,,,,,
  1.,624000 .,Сенная,   0  км , 127  км ,,,,,,,,,,,
  2.,624212 .,Кряжим (рзд),  13  км , 114  км ,,,,,,,,,,,
  3.,624208 .,Чернавка,  27  км , 100  км ,,,,,,,,,,,
  4.,624316 .,ОП Маза,  40  км ,  87  км ,,,,,,,,,,,
  5.,624320 .,Буровка,  51  км ,  76  км ,,,,,,,,,,,
  6.,624424 .,ОП Дубовый Гай,  61  км ,  66  км ,,,,,,,,,,,
  7.,624439 .,ОП Дубовый Гай,  61  км ,  66  км ,,,,,,,,,,,
  8.,624410 .,ОП Елховка-2,  72  км ,  55  км ,,,,,,,,,,,
  9.,624405 .,Кулатка (рзд),  78  км ,  49  км ,,,,,,,,,,,
 10.,624528 .,ОП Вязовый Гай,  93  км ,  34  км ,,,,,,,,,,,
 11.,624513 .,ОП Благодатное, 103  км ,  24  км ,,,,,,,,,,,
 12.,624509 .,Возрождение, 106  км ,  21  км ,,,,,,,,,,,
 13.,624570 .,ОП Северный-1, 110  км ,  17  км ,,,,,,,,,,,
 14.,624566 .,ОП Северный-2, 113  км ,  14  км ,,,,,,,,,,,
 15.,624547 .,ОП Затон, 117  км ,  10  км ,,,,,,,,,,,
 16.,624551 .,ОП Дальняя Чернавка, 123  км ,   4  км ,,,,,,,,,,,
 17.,635931 .,Громово, 127  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 27) участок 61-031 ""ТРОФИМОВСКИЙ I - САРАТОВ II-ТОВАРНЫЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Трофимовский I,до ст. Саратов II-Товарный,,,,,,,,,,,
  1.,620103 .,Трофимовский I,   0  км ,  11  км ,,,,,,,,,,,
  2.,620033 .,ОП Молодежная,   1  км ,  10  км ,,,,,,,,,,,
  3.,620029 .,ОП Площадь им. Ленина,   3  км ,   8  км ,,,,,,,,,,,
  4.,620014 .,ОП Студенческий Городок,   4  км ,   7  км ,,,,,,,,,,,
  5.,620067 .,ОП Вагонное Депо,   5  км ,   6  км ,,,,,,,,,,,
  6.,620004 .,Саратов I-Пассажирский,   8  км ,   3  км ,,,,,,,,,,,
  7.,620048 .,ОП Саратов II,  10  км ,   1  км ,,,,,,,,,,,
  8.,620508 .,Саратов II-Товарный,  11  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 28) участок 61-032 ""САРАТОВ II-ТОВАРНЫЙ - ПЕТРОВ ВАЛ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Саратов II-Товарный,до ст. Петров Вал,,,,,,,,,,,
  1.,620508 .,Саратов II-Товарный,   0  км , 201  км ,,,,,,,,,,,
  2.,620349 .,ОП Саратов III,   3  км , 198  км ,,,,,,,,,,,
  3.,620323 .,ОП Зуборезный,   5  км , 196  км ,,,,,,,,,,,
  4.,620705 .,Примыкание,   7  км , 194  км ,,,,,,,,,,,
  5.,620719 .,ОП ГПЗ,  10  км , 191  км ,,,,,,,,,,,
  6.,620724 .,ОП Комсомольская,  11  км , 190  км ,,,,,,,,,,,
  7.,620739 .,ОП Березина Речка,  13  км , 188  км ,,,,,,,,,,,
  8.,620809 .,Багаевка,  15  км , 186  км ,,,,,,,,,,,
  9.,620828 .,ОП Александровка,  17  км , 184  км ,,,,,,,,,,,
 10.,620895 .,ОП Спутник,  18  км , 183  км ,,,,,,,,,,,
 11.,620832 .,Буркин (рзд),  25  км , 176  км ,,,,,,,,,,,
 12.,621133 .,ОП Буркин Буерак,  28  км , 173  км ,,,,,,,,,,,
 13.,620601 .,Ивановский,  32  км , 169  км ,,,,,,,,,,,
 14.,621144 .,ОП Власово,  35  км , 166  км ,,,,,,,,,,,
 15.,620851 .,ОП Власовский (рзд),  38  км , 163  км ,,,,,,,,,,,
 16.,620866 .,ОП Ост. Пункт 43 км,  43  км , 158  км ,,,,,,,,,,,
 17.,620885 .,ОП Сергиевский,  44  км , 157  км ,,,,,,,,,,,
 18.,620870 .,Горючка (рзд),  50  км , 151  км ,,,,,,,,,,,
 19.,621159 .,ОП СНТ Горючка,  52  км , 149  км ,,,,,,,,,,,
 20.,621163 .,ОП СНТ Горючка-2,  54  км , 147  км ,,,,,,,,,,,
 21.,621106 .,Паницкая,  60  км , 141  км ,,,,,,,,,,,
 22.,621110 .,ОП Ост. Пункт 63 км,  63  км , 138  км ,,,,,,,,,,,
 23.,621125 .,ОП Красноармейское Шоссе,  72  км , 129  км ,,,,,,,,,,,
 24.,621229 .,Бобровка,  74  км , 127  км ,,,,,,,,,,,
 25.,621214 .,ОП Село Карамыш,  79  км , 122  км ,,,,,,,,,,,
 26.,621303 .,Карамыш,  87  км , 114  км ,,,,,,,,,,,
 27.,621318 .,Суворовский,  97  км , 104  км ,,,,,,,,,,,
 28.,621411 .,Степной (рзд), 108  км ,  93  км ,,,,,,,,,,,
 29.,621426 .,Россоша, 118  км ,  83  км ,,,,,,,,,,,
 30.,621430 .,ОП Луговое, 126  км ,  75  км ,,,,,,,,,,,
 31.,621515 .,Каменка, 130  км ,  71  км ,,,,,,,,,,,
 32.,621529 .,ОП Село Гвардейское, 138  км ,  63  км ,,,,,,,,,,,
 33.,621661 .,Овражная, 144  км ,  57  км ,,,,,,,,,,,
 34.,621619 .,Семеновский (рзд), 154  км ,  47  км ,,,,,,,,,,,
 35.,621642 .,ОП Зеленый Гай, 165  км ,  36  км ,,,,,,,,,,,
 36.,621657 .,ОП Ост. Пункт 144 км, 166  км ,  35  км ,,,,,,,,,,,
 37.,621623 .,ОП Мучной, 168  км ,  33  км ,,,,,,,,,,,
 38.,621638 .,ОП Александровка, 175  км ,  26  км ,,,,,,,,,,,
 39.,621676 .,Умет-Камышенский, 179  км ,  22  км ,,,,,,,,,,,
 40.,621731 .,ОП Дворянское, 186  км ,  15  км ,,,,,,,,,,,
 41.,621712 .,Лебяжье, 189  км ,  12  км ,,,,,,,,,,,
 42.,621727 .,ОП Ост. Пункт 190 км, 196  км ,   5  км ,,,,,,,,,,,
 43.,621801 .,Петров Вал, 201  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 29) участок 61-033 ""БАГАЕВКА - КОКУРИНО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Багаевка,до ст. Саратов II-Товарный,,,,,,,,,,,
  1.,620809 .,Багаевка,   0  км ,  15  км ,,,,,,,,,,,
  2.,620902 .,Кокурино,   4  км ,  19  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 30) участок 61-034 ""ПЕТРОВ ВАЛ - ИЛЬМЕНЬ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Петров Вал,до ст. Ильмень,,,,,,,,,,,
  1.,621801 .,Петров Вал,   0  км , 106  км ,,,,,,,,,,,
  2.,622522 .,Авилово,   7  км ,  99  км ,,,,,,,,,,,
  3.,622405 .,Лапшинская,  30  км ,  76  км ,,,,,,,,,,,
  4.,622202 .,Ададурово,  81  км ,  25  км ,,,,,,,,,,,
  5.,622109 .,Медведица,  93  км ,  13  км ,,,,,,,,,,,
  6.,622005 .,Ильмень, 106  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 31) участок 61-035 ""ПЕТРОВ ВАЛ - КАМЫШИН (ПЕРЕВ.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Петров Вал,до ст. Камышин (перев.),,,,,,,,,,,
  1.,621801 .,Петров Вал,   0  км ,  19  км ,,,,,,,,,,,
  2.,621820 .,ОП Локомотивная,   1  км ,  18  км ,,,,,,,,,,,
  3.,622518 .,ОП хутор Грязнуха,   3  км ,  16  км ,,,,,,,,,,,
  4.,621835 .,ОП Птицефабрика,   4  км ,  15  км ,,,,,,,,,,,
  5.,621848 .,ОП Камышинка,   7  км ,  12  км ,,,,,,,,,,,
  6.,621854 .,ОП Карпунино,  10  км ,   9  км ,,,,,,,,,,,
  7.,621869 .,ОП Камышин II,  13  км ,   6  км ,,,,,,,,,,,
  8.,621873 .,ОП Соколовка,  15  км ,   4  км ,,,,,,,,,,,
  9.,623008 .,Камышин,  19  км ,   0  км ,,,,,,,,,,,
 10.,623101 .,Камышин (эксп.),  19  км ,   0  км ,,,,,,,,,,,
 11.,623205 .,Камышин (перев.),  19  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 32) участок 61-036 ""ПЕТРОВ ВАЛ - ИЛОВЛЯ I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Петров Вал,до ст. Иловля I,,,,,,,,,,,
  1.,621801 .,Петров Вал,   0  км , 136  км ,,,,,,,,,,,
  2.,621816 .,Петрунин (рзд),  13  км , 123  км ,,,,,,,,,,,
  3.,622908 .,Соломатино,  28  км , 108  км ,,,,,,,,,,,
  4.,622912 .,Забурунный (рзд),  41  км ,  95  км ,,,,,,,,,,,
  5.,622927 .,Иловлинка (рзд),  52  км ,  84  км ,,,,,,,,,,,
  6.,622804 .,Зензеватка,  66  км ,  70  км ,,,,,,,,,,,
  7.,622819 .,Захаровка (рзд),  79  км ,  57  км ,,,,,,,,,,,
  8.,622700 .,Солодча,  94  км ,  42  км ,,,,,,,,,,,
  9.,622607 .,Бердия, 108  км ,  28  км ,,,,,,,,,,,
 10.,622611 .,Кондраши (рзд), 121  км ,  15  км ,,,,,,,,,,,
 11.,614305 .,Иловля II, 133  км ,   3  км ,,,,,,,,,,,
 12.,614206 .,Иловля I, 136  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 33) участок 61-037 ""ИЛОВЛЯ I - ФИЛОНОВО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Иловля I,до ст. Филоново,,,,,,,,,,,
  1.,614206 .,Иловля I,   0  км , 190  км ,,,,,,,,,,,
  2.,614117 .,ОП Белушкино,  12  км , 178  км ,,,,,,,,,,,
  3.,614102 .,Лог,  23  км , 167  км ,,,,,,,,,,,
  4.,614013 .,Вишневый (рзд),  32  км , 158  км ,,,,,,,,,,,
  5.,614009 .,Липки,  41  км , 149  км ,,,,,,,,,,,
  6.,613913 .,Кустовый (рзд),  48  км , 142  км ,,,,,,,,,,,
  7.,613909 .,Калинино,  55  км , 135  км ,,,,,,,,,,,
  8.,613805 .,Арчеда,  63  км , 127  км ,,,,,,,,,,,
  9.,613735 .,Медовый (рзд),  73  км , 117  км ,,,,,,,,,,,
 10.,613720 .,Зеленовская (рзд),  79  км , 111  км ,,,,,,,,,,,
 11.,613716 .,ОП Лычак,  86  км , 104  км ,,,,,,,,,,,
 12.,613701 .,Раковка,  94  км ,  96  км ,,,,,,,,,,,
 13.,613612 .,Гурово (рзд), 103  км ,  87  км ,,,,,,,,,,,
 14.,613608 .,Себряково, 117  км ,  73  км ,,,,,,,,,,,
 15.,613538 .,Пост 860 км, 122  км ,  68  км ,,,,,,,,,,,
 16.,613523 .,Рогожино (рзд), 129  км ,  61  км ,,,,,,,,,,,
 17.,613519 .,Троицкий, 136  км ,  54  км ,,,,,,,,,,,
 18.,613542 .,Кумылга, 142  км ,  48  км ,,,,,,,,,,,
 19.,613415 .,ОП Страхово, 154  км ,  36  км ,,,,,,,,,,,
 20.,613400 .,Панфилово, 165  км ,  25  км ,,,,,,,,,,,
 21.,613326 .,Солоново (рзд), 177  км ,  13  км ,,,,,,,,,,,
 22.,613311 .,Красноярский (рзд), 184  км ,   6  км ,,,,,,,,,,,
 23.,613307 .,Филоново, 190  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 34) участок 61-038 ""ФИЛОНОВО - ДУПЛЯТКА (Юго-Восточной ж.д.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Филоново,до ст. Дуплятка,,,,,,,,,,,
  1.,613307 .,Филоново,   0  км ,  76  км ,,,,,,,,,,,
  2.,613218 .,Разъезд 782 км,   8  км ,  68  км ,,,,,,,,,,,
  3.,613203 .,Бударино,  19  км ,  57  км ,,,,,,,,,,,
  4.,613114 .,Разъезд 764 км,  27  км ,  49  км ,,,,,,,,,,,
  5.,613100 .,Ярыженская,  37  км ,  39  км ,,,,,,,,,,,
  6.,612910 .,ОП хутор Чулинский,  51  км ,  25  км ,,,,,,,,,,,
  7.,612906 .,Алексиково,  57  км ,  19  км ,,,,,,,,,,,
  8.,612925 .,Разъезд 726 км,  65  км ,  11  км ,,,,,,,,,,,
  9.,612938 .,ОП Косарка,  71  км ,   5  км ,,,,,,,,,,,
 10.,584621 .,Дуплятка,  76  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 35) участок 61-039 ""АЛЕКСИКОВО - УРЮПИНО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Алексиково,до ст. Урюпино,,,,,,,,,,,
  1.,612906 .,Алексиково,   0  км ,  35  км ,,,,,,,,,,,
  2.,613044 .,ОП хутор Грачи,  11  км ,  24  км ,,,,,,,,,,,
  3.,613033 .,ОП Осиповский,  19  км ,  16  км ,,,,,,,,,,,
  4.,613025 .,ОП Учхоз,  27  км ,   8  км ,,,,,,,,,,,
  5.,613010 .,ОП Ольшанка,  30  км ,   5  км ,,,,,,,,,,,
  6.,613006 .,Урюпино,  35  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 36) участок 61-040 ""ИЛОВЛЯ I - ГУМРАК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Иловля I,до ст. Гумрак,,,,,,,,,,,
  1.,614206 .,Иловля I,   0  км ,  71  км ,,,,,,,,,,,
  2.,614210 .,Колоцкий (рзд),   4  км ,  67  км ,,,,,,,,,,,
  3.,614225 .,Тишкино (обп),  11  км ,  60  км ,,,,,,,,,,,
  4.,614239 .,Блокпост 997 км,  15  км ,  56  км ,,,,,,,,,,,
  5.,614600 .,Качалино,  24  км ,  47  км ,,,,,,,,,,,
  6.,614615 .,Блокпост 1013 км,  32  км ,  39  км ,,,,,,,,,,,
  7.,614634 .,ОП Дальняя Сакарка,  33  км ,  38  км ,,,,,,,,,,,
  8.,614624 .,Паньшино (обп),  37  км ,  34  км ,,,,,,,,,,,
  9.,614704 .,Котлубань,  48  км ,  23  км ,,,,,,,,,,,
 10.,614719 .,Блокпост 1036 км,  55  км ,  16  км ,,,,,,,,,,,
 11.,614723 .,Конный (обп),  62  км ,   9  км ,,,,,,,,,,,
 12.,614738 .,ОП шоссе Авиаторов,  69  км ,   2  км ,,,,,,,,,,,
 13.,610603 .,Гумрак,  71  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 37) участок 61-041 ""ГУМРАК - РАЗГУЛЯЕВКА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Гумрак,до ст. Разгуляевка,,,,,,,,,,,
  1.,610603 .,Гумрак,   0  км ,  10  км ,,,,,,,,,,,
  2.,610807 .,Бетонная,   3  км ,   7  км ,,,,,,,,,,,
  3.,610900 .,Разгуляевка,  10  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 38) участок 61-042 ""БЕТОННАЯ - БЕТОННАЯ-ТОВАРНАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Бетонная,до ст. Гумрак,,,,,,,,,,,
  1.,610807 .,Бетонная,   0  км ,   3  км ,,,,,,,,,,,
  2.,610703 .,Бетонная-Товарная,   3  км ,   6  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 39) участок 61-043 ""РАЗГУЛЯЕВКА - ВЕРХНИЙ БАСКУНЧАК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Разгуляевка,до ст. Верхний Баскунчак,,,,,,,,,,,
  1.,610900 .,Разгуляевка,   0  км , 202  км ,,,,,,,,,,,
  2.,610031 .,ОП Воссоединение,   6  км , 196  км ,,,,,,,,,,,
  3.,610046 .,Вишневая (рзд),  11  км , 191  км ,,,,,,,,,,,
  4.,610050 .,ОП Верхнезареченская,  14  км , 188  км ,,,,,,,,,,,
  5.,610065 .,Спартановка,  17  км , 185  км ,,,,,,,,,,,
  6.,610075 .,ОП Новая Спартановка,  18  км , 184  км ,,,,,,,,,,,
  7.,611104 .,Мечетка,  19  км , 183  км ,,,,,,,,,,,
  8.,610417 .,ОП Порт Волжский,  26  км , 176  км ,,,,,,,,,,,
  9.,610402 .,Волжский,  28  км , 174  км ,,,,,,,,,,,
 10.,611301 .,Волжский (эксп.),  28  км , 174  км ,,,,,,,,,,,
 11.,612605 .,Волжский (перев.),  28  км , 174  км ,,,,,,,,,,,
 12.,610436 .,ОП Шарикоподшипник,  31  км , 171  км ,,,,,,,,,,,
 13.,610135 .,ОП Трубная,  34  км , 168  км ,,,,,,,,,,,
 14.,610116 .,ОП Завод Синтетического Волокна,  39  км , 163  км ,,,,,,,,,,,
 15.,610120 .,ОП Волжский-Химкомбинат,  41  км , 161  км ,,,,,,,,,,,
 16.,616019 .,Заплавное (рзд),  52  км , 150  км ,,,,,,,,,,,
 17.,616004 .,Ленинск,  66  км , 136  км ,,,,,,,,,,,
 18.,616023 .,Солодовка (рзд),  77  км , 125  км ,,,,,,,,,,,
 19.,616038 .,Колобовка,  90  км , 112  км ,,,,,,,,,,,
 20.,616042 .,Стасов (рзд), 102  км , 100  км ,,,,,,,,,,,
 21.,616057 .,Разъезд 85 км, 111  км ,  91  км ,,,,,,,,,,,
 22.,616108 .,Капустин Яр, 114  км ,  88  км ,,,,,,,,,,,
 23.,616112 .,Пологое Займище (рзд), 132  км ,  70  км ,,,,,,,,,,,
 24.,616127 .,Покровка (рзд), 146  км ,  56  км ,,,,,,,,,,,
 25.,616131 .,Владимировка, 157  км ,  45  км ,,,,,,,,,,,
 26.,616201 .,Ахтуба, 160  км ,  42  км ,,,,,,,,,,,
 27.,616244 .,Солончак, 199  км ,   3  км ,,,,,,,,,,,
 28.,618207 .,Верхний Баскунчак, 202  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 40) участок 61-044 ""АХТУБА - ВЛАДИМИРОВСКАЯ ПРИСТАНЬ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Ахтуба,до ст. Верхний Баскунчак,,,,,,,,,,,
  1.,616201 .,Ахтуба,   0  км ,  42  км ,,,,,,,,,,,
  2.,616305 .,Владимировская Пристань,   3  км ,  45  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 41) участок 61-045 ""РАЗГУЛЯЕВКА - ВОЛГОГРАД II"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Разгуляевка,до ст. Волгоград II,,,,,,,,,,,
  1.,610900 .,Разгуляевка,   0  км ,  16  км ,,,,,,,,,,,
  2.,610099 .,Пост 6 км,   6  км ,  10  км ,,,,,,,,,,,
  3.,611413 .,Волгоград I,  12  км ,   4  км ,,,,,,,,,,,
  4.,611405 .,Волгоград II,  16  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 42) участок 61-046 ""ВОЛГОГРАД I - ТРАКТОРНАЯ-ПАССАЖИРСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Волгоград I,до ст. Разгуляевка,,,,,,,,,,,
  1.,611413 .,Волгоград I,   0  км ,  12  км ,,,,,,,,,,,
  2.,610012 .,ОП Бакинская,   2  км ,  14  км ,,,,,,,,,,,
  3.,610027 .,ОП Мамаев Курган,   4  км ,  16  км ,,,,,,,,,,,
  4.,610205 .,Краснооктябрьская,   8  км ,  20  км ,,,,,,,,,,,
  5.,610218 .,ОП Баррикады,   9  км ,  21  км ,,,,,,,,,,,
  6.,610309 .,Тракторная-Товарная,  10  км ,  22  км ,,,,,,,,,,,
  7.,610313 .,ОП Тракторная-Пассажирская,  13  км ,  25  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 43) участок 61-047 ""ВОЛГОГРАД II - ИМ. МАКСИМА ГОРЬКОГО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Волгоград II,до ст. Им. Максима Горького,,,,,,,,,,,
  1.,611405 .,Волгоград II,   0  км ,  11  км ,,,,,,,,,,,
  2.,611015 .,Садовая,   5  км ,   6  км ,,,,,,,,,,,
  3.,611068 .,ОП Железнодорожная Больница,   6  км ,   5  км ,,,,,,,,,,,
  4.,610667 .,ОП Горьковский,   9  км ,   2  км ,,,,,,,,,,,
  5.,611000 .,Им. Максима Горького,  11  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 44) участок 61-049 ""ИМ. МАКСИМА ГОРЬКОГО - ГУМРАК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Им. Максима Горького,до ст. Гумрак,,,,,,,,,,,
  1.,611000 .,Им. Максима Горького,   0  км ,  18  км ,,,,,,,,,,,
