Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Московской ж.д. (код дороги 17),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 17-002 ""КУСКОВО - ОРЕХОВО-ЗУЕВО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Серпухов,до ст. Столбовая,до ст. Тула I-Курская,,,,,,,,,,
  1.,190205 .,Серпухов,   0  км ,  35  км ,  95  км ,,,,,,,,,,
  2.,190309 .,Серпухов-Ветка,   6  км ,  41  км , 101  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 11) участок 17-015 ""ОРЕЛ - КУРСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Орел,до ст. Курск,,,,,,,,,,,
  1.,216000 .,Орел,   0  км , 154  км ,,,,,,,,,,,
  2.,216015 .,ОП Светлая Жизнь,   8  км , 146  км ,,,,,,,,,,,
  3.,216020 .,ОП Стишь,  13  км , 141  км ,,,,,,,,,,,
  4.,216034 .,ОП Пилатовка,  18  км , 136  км ,,,,,,,,,,,
  5.,216602 .,Становой Колодезь,  22  км , 132  км ,,,,,,,,,,,
  6.,216617 .,ОП Ост. Пункт 408 км,  26  км , 128  км ,,,,,,,,,,,
  7.,216706 .,Еропкино,  32  км , 122  км ,,,,,,,,,,,
  8.,216710 .,ОП Ост. Пункт 418 км,  36  км , 118  км ,,,,,,,,,,,
  9.,216800 .,Змиевка,  42  км , 112  км ,,,,,,,,,,,
 10.,216814 .,ОП Ост. Пункт 429 км,  48  км , 106  км ,,,,,,,,,,,
 11.,216829 .,ОП Куракино,  55  км ,  99  км ,,,,,,,,,,,
 12.,216903 .,Глазуновка,  62  км ,  92  км ,,,,,,,,,,,
 13.,216918 .,ОП Ост. Пункт 452 км,  72  км ,  82  км ,,,,,,,,,,,
 14.,217003 .,Малоархангельск,  77  км ,  77  км ,,,,,,,,,,,
 15.,217107 .,Поныри,  86  км ,  68  км ,,,,,,,,,,,
 16.,217111 .,ОП Ост. Пункт 474 км,  93  км ,  61  км ,,,,,,,,,,,
 17.,217200 .,Возы, 102  км ,  52  км ,,,,,,,,,,,
 18.,217215 .,ОП Ост. Пункт 487 км, 106  км ,  48  км ,,,,,,,,,,,
 19.,217225 .,ОП Ост. Пункт 491 км, 110  км ,  44  км ,,,,,,,,,,,
 20.,217304 .,Золотухино, 115  км ,  39  км ,,,,,,,,,,,
 21.,217338 .,ОП Ост. Пункт 500 км, 117  км ,  37  км ,,,,,,,,,,,
 22.,217319 .,ОП Ост. Пункт 503 км, 122  км ,  32  км ,,,,,,,,,,,
 23.,217323 .,ОП Ост. Пункт 507 км, 125  км ,  29  км ,,,,,,,,,,,
 24.,217408 .,Свобода, 131  км ,  23  км ,,,,,,,,,,,
 25.,217412 .,ОП Ост. Пункт 517 км, 136  км ,  18  км ,,,,,,,,,,,
 26.,217431 .,ОП Ост. Пункт 521 км, 139  км ,  15  км ,,,,,,,,,,,
 27.,217427 .,ОП Букреевка, 143  км ,  11  км ,,,,,,,,,,,
 28.,208216 .,ОП Пост 530 км, 149  км ,   5  км ,,,,,,,,,,,
 29.,208201 .,Курск, 154  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 12) участок 17-016 ""СТОЛБОВАЯ - МИХНЕВО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Столбовая,до ст. Михнево,,,,,,,,,,,
  1.,190609 .,Столбовая,   0  км ,  38  км ,,,,,,,,,,,
  2.,190703 .,Детково,   4  км ,  34  км ,,,,,,,,,,,
  3.,190722 .,ОП Ост. Пункт 298 км,  16  км ,  22  км ,,,,,,,,,,,
  4.,190718 .,ОП Повадино,  21  км ,  17  км ,,,,,,,,,,,
  5.,192677 .,ОП Ост. Пункт 309 км,  25  км ,  13  км ,,,,,,,,,,,
  6.,192662 .,ОП Ост. Пункт 312 км,  28  км ,  10  км ,,,,,,,,,,,
  7.,192658 .,Усады-Окружные,  31  км ,   7  км ,,,,,,,,,,,
  8.,192605 .,Михнево,  38  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 13) участок 17-017 ""САНДАРОВО - МИХНЕВО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Сандарово,до ст. Михнево,,,,,,,,,,,
  1.,181206 .,Сандарово,   0  км ,  41  км ,,,,,,,,,,,
  2.,190703 .,Детково,   7  км ,  34  км ,,,,,,,,,,,
  3.,190718 .,ОП Повадино,  24  км ,  17  км ,,,,,,,,,,,
  4.,192677 .,ОП Ост. Пункт 309 км,  28  км ,  13  км ,,,,,,,,,,,
  5.,192662 .,ОП Ост. Пункт 312 км,  31  км ,  10  км ,,,,,,,,,,,
  6.,192658 .,Усады-Окружные,  34  км ,   7  км ,,,,,,,,,,,
  7.,192605 .,Михнево,  41  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 14) участок 17-018 ""ТУЛА I-КУРСКАЯ - ПЛЕХАНОВО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Тула I-Курская,до ст. Плеханово,,,,,,,,,,,
  1.,210201 .,Тула I-Курская,   0  км ,   5  км ,,,,,,,,,,,
  2.,210004 .,Плеханово,   5  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 15) участок 17-019 ""ПЛЕХАНОВО - УЗЛОВАЯ II (через ст. Тула-Вяземская)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Плеханово,до ст. Узловая II,,,,,,,,,,,
  1.,210004 .,Плеханово,   0  км ,  53  км ,,,,,,,,,,,
  2.,210305 .,Тула-Вяземская,   7  км ,  46  км ,,,,,,,,,,,
  3.,211806 .,Криволучье,  14  км ,  39  км ,,,,,,,,,,,
  4.,211810 .,ОП Сежа,  20  км ,  33  км ,,,,,,,,,,,
  5.,211825 .,ОП Ост. Пункт 313 км,  24  км ,  29  км ,,,,,,,,,,,
  6.,211903 .,Присады,  25  км ,  28  км ,,,,,,,,,,,
  7.,211914 .,ОП Новосельский,  29  км ,  24  км ,,,,,,,,,,,
  8.,211929 .,ОП Шат,  31  км ,  22  км ,,,,,,,,,,,
  9.,211933 .,ОП Ост. Пункт 329 км,  39  км ,  14  км ,,,,,,,,,,,
 10.,211948 .,ОП Оболенское,  40  км ,  13  км ,,,,,,,,,,,
 11.,212103 .,Дедилово,  48  км ,   5  км ,,,,,,,,,,,
 12.,224308 .,Узловая II,  53  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 16) участок 17-020 ""ОРЕЛ - ВЕРХОВЬЕ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Орел,до ст. Верховье,,,,,,,,,,,
  1.,216000 .,Орел,   0  км ,  92  км ,,,,,,,,,,,
  2.,216392 .,ОП Семинарская,   3  км ,  89  км ,,,,,,,,,,,
  3.,216477 .,ОП Ост. Пункт 5 км,   5  км ,  87  км ,,,,,,,,,,,
  4.,216415 .,ОП Мичуринская,   6  км ,  86  км ,,,,,,,,,,,
  5.,216424 .,Кузмичевка,  11  км ,  81  км ,,,,,,,,,,,
  6.,216439 .,ОП Домнино,  16  км ,  76  км ,,,,,,,,,,,
  7.,216481 .,ОП Ост. Пункт 19 км,  19  км ,  73  км ,,,,,,,,,,,
  8.,216443 .,ОП Ост. Пункт 22 км,  22  км ,  70  км ,,,,,,,,,,,
  9.,216458 .,Золотарево,  26  км ,  66  км ,,,,,,,,,,,
 10.,216462 .,ОП Чижки,  32  км ,  60  км ,,,,,,,,,,,
 11.,217501 .,Моховая,  38  км ,  54  км ,,,,,,,,,,,
 12.,217516 .,Благодатная,  51  км ,  41  км ,,,,,,,,,,,
 13.,217605 .,Залегощь,  63  км ,  29  км ,,,,,,,,,,,
 14.,217610 .,Дишня,  72  км ,  20  км ,,,,,,,,,,,
 15.,217624 .,ОП Туровка,  82  км ,  10  км ,,,,,,,,,,,
 16.,217709 .,Верховье,  92  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 17) участок 17-021 ""ВЕРХОВЬЕ - ЕЛЕЦ (Юго-Восточной ж.д.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Верховье,до ст. Елец,,,,,,,,,,,
  1.,217709 .,Верховье,   0  км , 103  км ,,,,,,,,,,,
  2.,217906 .,Хомутово,  16  км ,  87  км ,,,,,,,,,,,
  3.,217910 .,ОП Ост. Пункт 115 км,  24  км ,  79  км ,,,,,,,,,,,
  4.,217925 .,ОП Ост. Пункт 118 км,  27  км ,  76  км ,,,,,,,,,,,
  5.,218006 .,Красная Заря,  37  км ,  66  км ,,,,,,,,,,,
  6.,218010 .,ОП Ост. Пункт 137 км,  46  км ,  57  км ,,,,,,,,,,,
  7.,218025 .,Шатилово,  50  км ,  53  км ,,,,,,,,,,,
  8.,218035 .,ОП Ост. Пункт 147 км,  56  км ,  47  км ,,,,,,,,,,,
  9.,218101 .,Измалково,  61  км ,  42  км ,,,,,,,,,,,
 10.,218114 .,ОП Ост. Пункт 157 км,  66  км ,  37  км ,,,,,,,,,,,
 11.,218129 .,Лопатино,  71  км ,  32  км ,,,,,,,,,,,
 12.,218133 .,ОП Ост. Пункт 168 км,  77  км ,  26  км ,,,,,,,,,,,
 13.,218203 .,Казаки,  85  км ,  18  км ,,,,,,,,,,,
 14.,218218 .,ОП Пионерлагерь,  89  км ,  14  км ,,,,,,,,,,,
 15.,218307 .,Пажень,  92  км ,  11  км ,,,,,,,,,,,
 16.,218311 .,ОП Ост. Пункт 186 км,  95  км ,   8  км ,,,,,,,,,,,
 17.,218326 .,ОП Ост. Пункт 188 км,  97  км ,   6  км ,,,,,,,,,,,
 18.,593000 .,Елец, 103  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 18) участок 17-022 ""КУРСК - МАРМЫЖИ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Курск,до ст. Мармыжи,,,,,,,,,,,
  1.,208201 .,Курск,   0  км , 108  км ,,,,,,,,,,,
  2.,208220 .,ОП Ост. Пункт 4 км,   4  км , 104  км ,,,,,,,,,,,
  3.,208409 .,Ноздрачево,  11  км ,  97  км ,,,,,,,,,,,
  4.,208428 .,ОП Ост. Пункт 14 км,  14  км ,  94  км ,,,,,,,,,,,
  5.,208413 .,ОП Платформа 18 км,  18  км ,  90  км ,,,,,,,,,,,
  6.,208502 .,Отрешково,  23  км ,  85  км ,,,,,,,,,,,
  7.,208517 .,ОП Платформа 29 км,  29  км ,  79  км ,,,,,,,,,,,
  8.,208521 .,ОП Мелехино,  35  км ,  73  км ,,,,,,,,,,,
  9.,208606 .,Охочевка,  46  км ,  62  км ,,,,,,,,,,,
 10.,208610 .,ОП Ост. пункт 53 км,  53  км ,  55  км ,,,,,,,,,,,
 11.,209007 .,Щигры,  60  км ,  48  км ,,,,,,,,,,,
 12.,209100 .,Удобрительная,  65  км ,  43  км ,,,,,,,,,,,
 13.,209115 .,ОП Головинка,  75  км ,  33  км ,,,,,,,,,,,
 14.,209204 .,Черемисиново,  86  км ,  22  км ,,,,,,,,,,,
 15.,209219 .,ОП Расховец,  98  км ,  10  км ,,,,,,,,,,,
 16.,209223 .,ОП Ост. Пункт 102 км, 102  км ,   6  км ,,,,,,,,,,,
 17.,209308 .,Мармыжи, 108  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 19) участок 17-023 ""ОХОЧЕВКА - КОЛПНЫ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Охочевка,до ст. Колпны,до ст. Мармыжи,,,,,,,,,,
