Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Дальневосточной ж.д. (код дороги 96),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 96-001 ""ХАНИ - ТЫНДА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
" 48) участок 96-051 ""УГОЛЬНАЯ - УГЛОВАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Угольная,до ст. Угловая,,,,,,,,,,,
  1.,981909 .,Угольная (эксп.),   0  км ,   8  км ,,,,,,,,,,,
  2.,982102 .,Угольная,   0  км ,   8  км ,,,,,,,,,,,
  3.,982155 .,ОП Геологическая,   3  км ,   5  км ,,,,,,,,,,,
  4.,982206 .,Угловая,   8  км ,   0  км ,,,,,,,,,,,
  5.,982300 .,Угловая (эксп.),   8  км ,   0  км ,,,,,,,,,,,
  6.,982507 .,Угловая (перев.),   8  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 49) участок 96-052 ""УГЛОВАЯ - СМОЛЯНИНОВО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Угловая,до ст. Смоляниново,,,,,,,,,,,
  1.,982206 .,Угловая,   0  км ,  39  км ,,,,,,,,,,,
  2.,982210 .,ОП Артем,   4  км ,  35  км ,,,,,,,,,,,
  3.,982314 .,Пут. пост 13 км,   5  км ,  34  км ,,,,,,,,,,,
  4.,981701 .,Артем-Приморский I (эксп.),   9  км ,  30  км ,,,,,,,,,,,
  5.,982403 .,Артем-Приморский I,   9  км ,  30  км ,,,,,,,,,,,
  6.,982600 .,Артем-Приморский III,  19  км ,  20  км ,,,,,,,,,,,
  7.,982704 .,Шкотово,  27  км ,  12  км ,,,,,,,,,,,
  8.,982808 .,Смоляниново,  39  км ,   0  км ,,,,,,,,,,,
  9.,983904 .,Смоляниново (эксп.),  39  км ,   0  км ,,,,,,,,,,,
 10.,984004 .,Смоляниново (перев.),  39  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 50) участок 96-053 ""СМОЛЯНИНОВО - ПОСТ 132 КМ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Смоляниново,до ст. Птичий Ключ (пп),до ст. Угловая,,,,,,,,,,
  1.,982808 .,Смоляниново,   0  км ,  89  км ,  39  км ,,,,,,,,,,
  2.,982812 .,ОП Романовка,  11  км ,  78  км ,  50  км ,,,,,,,,,,
  3.,983514 .,Новонежино,  18  км ,  71  км ,  57  км ,,,,,,,,,,
  4.,983603 .,Анисимовка,  33  км ,  56  км ,  72  км ,,,,,,,,,,
  5.,983637 .,Тигровый (рзд),  46  км ,  43  км ,  85  км ,,,,,,,,,,
  6.,983711 .,Фридман,  58  км ,  31  км ,  97  км ,,,,,,,,,,
  7.,983726 .,Красноармейский (рзд),  69  км ,  20  км , 108  км ,,,,,,,,,,
  8.,983730 .,ОП Наречное,  79  км ,  10  км , 118  км ,,,,,,,,,,
  9.,983800 .,Партизанск,  84  км ,   5  км , 123  км ,,,,,,,,,,
 10.,983815 .,Птичий Ключ (пп),  89  км ,   0  км , 128  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 51) участок 96-054 ""СМОЛЯНИНОВО - ДУНАЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Смоляниново,до ст. Угловая,,,,,,,,,,,
  1.,982808 .,Смоляниново,   0  км ,  39  км ,,,,,,,,,,,
  2.,983001 .,Петровка,  20  км ,  59  км ,,,,,,,,,,,
  3.,983209 .,Стрелковая,  38  км ,  77  км ,,,,,,,,,,,
  4.,983505 .,Стрелковая (эксп.),  38  км ,  77  км ,,,,,,,,,,,
  5.,983213 .,Южнореченск,  47  км ,  86  км ,,,,,,,,,,,
  6.,983406 .,Дунай,  57  км ,  96  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 52) участок 96-055 ""ПЕТРОВКА - БОЛЬШОЙ КАМЕНЬ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Петровка,до ст. Большой Камень,,,,,,,,,,,
  1.,983001 .,Петровка,   0  км ,  10  км ,,,,,,,,,,,
  2.,983105 .,Большой Камень,  10  км ,   0  км ,,,,,,,,,,,
  3.,983302 .,Большой Камень (перев.),  10  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 53) участок 96-056 ""ПОСТ 132 КМ - МЫС АСТАФЬЕВА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Птичий Ключ (пп),до ст. Мыс Астафьева,до ст. Угловая,,,,,,,,,,
  1.,983815 .,Птичий Ключ (пп),   0  км ,  57  км , 128  км ,,,,,,,,,,
  2.,984305 .,Лозовый,   6  км ,  51  км , 134  км ,,,,,,,,,,
  3.,984315 .,ОП Буревестник,  16  км ,  41  км , 144  км ,,,,,,,,,,
  4.,984324 .,ОП Садовод,  17  км ,  40  км , 145  км ,,,,,,,,,,
  5.,984409 .,Кузнецово,  20  км ,  37  км , 148  км ,,,,,,,,,,
  6.,984413 .,ОП Скала Пржевальского,  24  км ,  33  км , 152  км ,,,,,,,,,,
  7.,984428 .,Екатериновка,  26  км ,  31  км , 154  км ,,,,,,,,,,
  8.,984432 .,ОП Погон,  28  км ,  29  км , 156  км ,,,,,,,,,,
  9.,984502 .,Находка,  36  км ,  21  км , 164  км ,,,,,,,,,,
 10.,984606 .,Находка (перев.),  36  км ,  21  км , 164  км ,,,,,,,,,,
 11.,984700 .,Находка (эксп.),  36  км ,  21  км , 164  км ,,,,,,,,,,
 12.,984803 .,"Находка (эксп., уголь)",  36  км ,  21  км , 164  км ,,,,,,,,,,
 13.,984517 .,Бархатная,  41  км ,  16  км , 169  км ,,,,,,,,,,
 14.,984108 .,Тихоокеанская (эксп.),  46  км ,  11  км , 174  км ,,,,,,,,,,
 15.,984201 .,Тихоокеанская,  46  км ,  11  км , 174  км ,,,,,,,,,,
 16.,985007 .,Рыбники (перев.),  50  км ,   7  км , 178  км ,,,,,,,,,,
 17.,985100 .,Рыбники (эксп.),  50  км ,   7  км , 178  км ,,,,,,,,,,
 18.,985308 .,Рыбники,  50  км ,   7  км , 178  км ,,,,,,,,,,
 19.,985401 .,Крабовая,  54  км ,   3  км , 182  км ,,,,,,,,,,
 20.,985505 .,Крабовая (эксп.),  54  км ,   3  км , 182  км ,,,,,,,,,,
 21.,985609 .,Мыс Астафьева,  57  км ,   0  км , 185  км ,,,,,,,,,,
 22.,985702 .,Мыс Астафьева (эксп.),  57  км ,   0  км , 185  км ,,,,,,,,,,
 23.,985806 .,Мыс Астафьева (перев.),  57  км ,   0  км , 185  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 54) участок 96-057 ""НАХОДКА - ВОСТОЧНЫЙ ПОРТ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Находка,до ст. Екатериновка,до ст. Угловая,,,,,,,,,,
  1.,984502 .,Находка,   0  км ,  10  км , 164  км ,,,,,,,,,,
  2.,984907 .,Хмыловский (рзд) (эксп.),   7  км ,  17  км , 171  км ,,,,,,,,,,
  3.,985204 .,Хмыловский (рзд),   7  км ,  17  км , 171  км ,,,,,,,,,,
  4.,986207 .,Хмыловский (рзд) (перев.),   7  км ,  17  км , 171  км ,,,,,,,,,,
  5.,985906 .,Находка-Восточная,  18  км ,  28  км , 182  км ,,,,,,,,,,
  6.,986001 .,Находка-Восточная (перев.),  18  км ,  28  км , 182  км ,,,,,,,,,,
  7.,986103 .,Находка-Восточная (эксп.),  18  км ,  28  км , 182  км ,,,,,,,,,,
  8.,985929 .,ОП Восточный Порт,  26  км ,  36  км , 190  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 55) участок 96-060 ""НОВЫЙ УРГАЛ - ИЗВЕСТКОВАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Новый Ургал,до ст. Известковая,,,,,,,,,,,
  1.,917103 .,Новый Ургал,   0  км , 347  км ,,,,,,,,,,,
  2.,917118 .,Дубликан (рзд),  21  км , 326  км ,,,,,,,,,,,
  3.,919005 .,Адникан (рзд),  42  км , 305  км ,,,,,,,,,,,
  4.,917404 .,Эльга,  62  км , 285  км ,,,,,,,,,,,
  5.,917423 .,Ягдынья,  93  км , 254  км ,,,,,,,,,,,
  6.,917512 .,Ушман, 123  км , 224  км ,,,,,,,,,,,
  7.,917620 .,Согда, 138  км , 209  км ,,,,,,,,,,,
  8.,917616 .,Мошка, 145  км , 202  км ,,,,,,,,,,,
  9.,917705 .,Тырма, 178  км , 169  км ,,,,,,,,,,,
 10.,917715 .,Аланап, 191  км , 156  км ,,,,,,,,,,,
 11.,917809 .,Эхилкан, 225  км , 122  км ,,,,,,,,,,,
 12.,917902 .,Зимовье, 249  км ,  98  км ,,,,,,,,,,,
 13.,918036 .,Таланджа, 268  км ,  79  км ,,,,,,,,,,,
 14.,918021 .,Перевальный, 296  км ,  51  км ,,,,,,,,,,,
 15.,918106 .,Кульдур, 317  км ,  30  км ,,,,,,,,,,,
 16.,918206 .,Брусит (рзд), 330  км ,  17  км ,,,,,,,,,,,
 17.,961604 .,Известковая, 347  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 56) участок 96-061 ""УГЛОВАЯ - АЭРОПОРТ КНЕВИЧИ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Угловая,до ст. Аэропорт Кневичи,,,,,,,,,,,
  1.,982206 .,Угловая,   0  км ,  18  км ,,,,,,,,,,,
  2.,982167 .,ОП Аэропорт Кневичи,  18  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 57) участок 96-062 ""КОРСАКОВ - ЮЖНО-САХАЛИНСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Корсаков,до ст. Южно-Сахалинск,,,,,,,,,,,
  1.,990005 .,Корсаков,   0  км ,  39  км ,,,,,,,,,,,
  2.,990109 .,Корсаков (перев.),   0  км ,  39  км ,,,,,,,,,,,
  3.,990202 .,Корсаков (эксп.),   0  км ,  39  км ,,,,,,,,,,,
  4.,990014 .,Первая Падь,   5  км ,  34  км ,,,,,,,,,,,
  5.,990024 .,Третья Падь,   8  км ,  31  км ,,,,,,,,,,,
  6.,990039 .,ОП Соловьевка,  12  км ,  27  км ,,,,,,,,,,,
  7.,990433 .,Мацулевка,  21  км ,  18  км ,,,,,,,,,,,
  8.,990607 .,Христофоровка,  29  км ,  10  км ,,,,,,,,,,,
  9.,990611 .,ОП Большая Елань,  35  км ,   4  км ,,,,,,,,,,,
 10.,990700 .,Южно-Сахалинск,  39  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 58) участок 96-063 ""ЮЖНО-САХАЛИНСК - АРСЕНТЬЕВКА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Южно-Сахалинск,до ст. Арсентьевка,,,,,,,,,,,
  1.,990700 .,Южно-Сахалинск,   0  км , 117  км ,,,,,,,,,,,
  2.,991101 .,Южно-Сахалинск-Грузовой,   2  км , 115  км ,,,,,,,,,,,
  3.,991116 .,Луговое,   6  км , 111  км ,,,,,,,,,,,
  4.,991205 .,Новоалександровка,  11  км , 106  км ,,,,,,,,,,,
  5.,991262 .,ОП Березняки-Сахалинские,  20  км ,  97  км ,,,,,,,,,,,
  6.,991506 .,Сокол,  32  км ,  85  км ,,,,,,,,,,,
  7.,991510 .,Такое,  37  км ,  80  км ,,,,,,,,,,,
  8.,992000 .,Долинск,  43  км ,  74  км ,,,,,,,,,,,
  9.,992015 .,Ручьи-Сахалинские,  52  км ,  65  км ,,,,,,,,,,,
 10.,992405 .,Советское-Сахалинское,  66  км ,  51  км ,,,,,,,,,,,
 11.,992415 .,Подлесная,  70  км ,  47  км ,,,,,,,,,,,
 12.,992424 .,Кирпичная-Сахалинская,  73  км ,  44  км ,,,,,,,,,,,
 13.,992439 .,ОП Фирсово,  85  км ,  32  км ,,,,,,,,,,,
 14.,992509 .,Взморье, 108  км ,   9  км ,,,,,,,,,,,
 15.,992602 .,Арсентьевка, 117  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 59) участок 96-064 ""АРСЕНТЬЕВКА - ПОБЕДИНО-САХАЛИНСКОЕ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Арсентьевка,до ст. Победино-Сахалинское,,,,,,,,,,,
  1.,992602 .,Арсентьевка,   0  км , 255  км ,,,,,,,,,,,
  2.,992617 .,Поясок-Сахалинский,   7  км , 248  км ,,,,,,,,,,,
  3.,995102 .,Тихая,  15  км , 240  км ,,,,,,,,,,,
  4.,995117 .,ОП Цапко,  25  км , 230  км ,,,,,,,,,,,
  5.,995121 .,ОП Травяная,  33  км , 222  км ,,,,,,,,,,,
  6.,995206 .,Пугачево-Сахалинское,  40  км , 215  км ,,,,,,,,,,,
  7.,995210 .,ОП Болотная-Сахалинская,  51  км , 204  км ,,,,,,,,,,,
  8.,995441 .,ОП Восточный-Сахалинский,  55  км , 200  км ,,,,,,,,,,,
  9.,995403 .,Заозерное-Сахалинское,  65  км , 190  км ,,,,,,,,,,,
 10.,995418 .,Угледарск,  68  км , 187  км ,,,,,,,,,,,
 11.,995456 .,ОП Заозерное-Старое,  70  км , 185  км ,,,,,,,,,,,
 12.,997926 .,ОП Арги-Паги,  75  км , 180  км ,,,,,,,,,,,
 13.,995422 .,Гребенская,  80  км , 175  км ,,,,,,,,,,,
 14.,995437 .,Поречье-Сахалинское,  90  км , 165  км ,,,,,,,,,,,
 15.,995507 .,Макаров,  96  км , 159  км ,,,,,,,,,,,
 16.,995615 .,Туманово-Сахалинское, 108  км , 147  км ,,,,,,,,,,,
 17.,995626 .,ОП Новое, 129  км , 126  км ,,,,,,,,,,,
 18.,995808 .,Вахрушев-Сахалинский, 141  км , 114  км ,,,,,,,,,,,
 19.,995812 .,ОП Гастелло, 155  км , 100  км ,,,,,,,,,,,
 20.,996302 .,Поронайск, 171  км ,  84  км ,,,,,,,,,,,
 21.,996336 .,ОП Ясная Поляна, 176  км ,  79  км ,,,,,,,,,,,
 22.,996321 .,ОП Ветеранская, 178  км ,  77  км ,,,,,,,,,,,
 23.,996317 .,Гончарово-Сахалинское, 180  км ,  75  км ,,,,,,,,,,,
 24.,996340 .,ОП Елочки, 186  км ,  69  км ,,,,,,,,,,,
 25.,996406 .,Олень-Сахалинский, 191  км ,  64  км ,,,,,,,,,,,
 26.,996410 .,Леонидово-Сахалинское, 192  км ,  63  км ,,,,,,,,,,,
 27.,996436 .,ОП Ромашки, 195  км ,  60  км ,,,,,,,,,,,
 28.,996444 .,ОП Забайкалец, 200  км ,  55  км ,,,,,,,,,,,
 29.,996425 .,Возвращение, 203  км ,  52  км ,,,,,,,,,,,
 30.,996459 .,ОП Матросово, 211  км ,  44  км ,,,,,,,,,,,
 31.,996622 .,Буюклы, 222  км ,  33  км ,,,,,,,,,,,
 32.,996618 .,Кошевой, 228  км ,  27  км ,,,,,,,,,,,
 33.,996711 .,Ельники-Сахалинские, 237  км ,  18  км ,,,,,,,,,,,
 34.,996800 .,Смирных-Сахалинский, 244  км ,  11  км ,,,,,,,,,,,
 35.,996904 .,Победино-Сахалинское, 255  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 60) участок 96-065 ""АРСЕНТЬЕВКА - ИЛЬИНСК-ЮЖНЫЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Арсентьевка,до ст. Ильинск-Южный,,,,,,,,,,,
  1.,992602 .,Арсентьевка,   0  км ,  29  км ,,,,,,,,,,,
  2.,994716 .,Ильинск-Южный,  29  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 61) участок 96-066 ""ХОЛМСК-СЕВЕРНЫЙ - ШАХТА-САХАЛИНСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Холмск-Северный,до ст. Шахта-Сахалинская,,,,,,,,,,,
  1.,993319 .,Холмск-Северный,   0  км ,  67  км ,,,,,,,,,,,
  2.,993304 .,Холмск,   3  км ,  64  км ,,,,,,,,,,,
  3.,993408 .,Холмск (перев.),   3  км ,  64  км ,,,,,,,,,,,
  4.,993501 .,Холмск (эксп.),   3  км ,  64  км ,,,,,,,,,,,
  5.,993225 .,Поляково,   6  км ,  61  км ,,,,,,,,,,,
  6.,993215 .,ОП Серные Источники,  11  км ,  56  км ,,,,,,,,,,,
  7.,993164 .,ОП Зырянская Сахалинская,  20  км ,  47  км ,,,,,,,,,,,
  8.,993159 .,Калинино-Сахалинское,  25  км ,  42  км ,,,,,,,,,,,
  9.,993145 .,ОП Светляки,  29  км ,  38  км ,,,,,,,,,,,
 10.,993130 .,Заветы Ильича-Сахалинские,  34  км ,  33  км ,,,,,,,,,,,
 11.,993126 .,Ясноморский,  39  км ,  28  км ,,,,,,,,,,,
 12.,993111 .,Ловецкая,  46  км ,  21  км ,,,,,,,,,,,
 13.,993107 .,Невельск,  50  км ,  17  км ,,,,,,,,,,,
 14.,993018 .,Горнозаводск,  65  км ,   2  км ,,,,,,,,,,,
 15.,992710 .,Шахта-Сахалинская,  67  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 62) участок 96-067 ""ЮЖНО-САХАЛИНСК - КУРСКАЯ-САХАЛИНСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Южно-Сахалинск,до ст. Курская-Сахалинская,,,,,,,,,,,
  1.,990700 .,Южно-Сахалинск,   0  км ,  10  км ,,,,,,,,,,,
  2.,990715 .,Дальнее,   6  км ,   4  км ,,,,,,,,,,,
  3.,990729 .,Курская-Сахалинская,  10  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 63) участок 96-068 ""НИКОЛАЙЧУК - ХОЛМСК-СЕВЕРНЫЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Николайчук,до ст. Холмск-Северный,,,,,,,,,,,
  1.,993624 .,Николайчук,   0  км ,  12  км ,,,,,,,,,,,
  2.,993225 .,Поляково,   6  км ,   6  км ,,,,,,,,,,,
  3.,993304 .,Холмск,   9  км ,   3  км ,,,,,,,,,,,
  4.,993319 .,Холмск-Северный,  12  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 64) участок 96-070 ""ХОЛМСК-СЕВЕРНЫЙ - ИЛЬИНСК-САХАЛИНСКИЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Холмск-Северный,до ст. Ильинск-Сахалинский,,,,,,,,,,,
  1.,993319 .,Холмск-Северный,   0  км , 119  км ,,,,,,,,,,,
  2.,994010 .,Симаково,   6  км , 113  км ,,,,,,,,,,,
  3.,994025 .,ОП Минеральная,  10  км , 109  км ,,,,,,,,,,,
  4.,994148 .,Яблочная,  12  км , 107  км ,,,,,,,,,,,
  5.,994114 .,ОП Садовники,  16  км , 103  км ,,,,,,,,,,,
  6.,994129 .,ОП Пионеры-Сахалинские,  23  км ,  96  км ,,,,,,,,,,,
  7.,994133 .,ОП Маяк Слепиковского,  27  км ,  92  км ,,,,,,,,,,,
  8.,994311 .,ОП Слюдянская,  34  км ,  85  км ,,,,,,,,,,,
  9.,994330 .,ОП Черные Пески,  35  км ,  84  км ,,,,,,,,,,,
 10.,994326 .,Красноярская-Сахалинская,  40  км ,  79  км ,,,,,,,,,,,
 11.,994400 .,Чехов-Сахалинский,  44  км ,  75  км ,,,,,,,,,,,
 12.,994415 .,Байково,  50  км ,  69  км ,,,,,,,,,,,
 13.,994420 .,Сергеево-Сахалинское,  60  км ,  59  км ,,,,,,,,,,,
 14.,994523 .,Новоселово-Сахалинское,  71  км ,  48  км ,,,,,,,,,,,
 15.,994519 .,Урожайная-Сахалинская,  78  км ,  41  км ,,,,,,,,,,,
 16.,994608 .,Томари,  87  км ,  32  км ,,,,,,,,,,,
 17.,994612 .,Старомаячная,  97  км ,  22  км ,,,,,,,,,,,
 18.,994701 .,Пензенская, 107  км ,  12  км ,,,,,,,,,,,
 19.,994716 .,Ильинск-Южный, 117  км ,   2  км ,,,,,,,,,,,
 20.,994805 .,Ильинск-Сахалинский, 119  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 65) участок 96-071 ""НОВОАЛЕКСАНДРОВКА - РАЗЪЕЗД 19 КМ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Новоалександровка,до ст. Разъезд 19 км,до ст. Южно-Сахалинск,,,,,,,,,,
  1.,991205 .,Новоалександровка,   0  км ,  20  км ,  11  км ,,,,,,,,,,
  2.,991210 .,Ключи-Сахалинские,   6  км ,  14  км ,  17  км ,,,,,,,,,,
  3.,991224 .,ОП Ост. Пункт 10 км,  10  км ,  10  км ,  21  км ,,,,,,,,,,
  4.,991239 .,Тепловодская-Сахалинская,  14  км ,   6  км ,  25  км ,,,,,,,,,,
  5.,991243 .,Разъезд 17 км,  18  км ,   2  км ,  29  км ,,,,,,,,,,
  6.,991258 .,Разъезд 19 км,  20  км ,   0  км ,  31  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 66) участок 96-072 ""СОКОЛ - ОСТ. ПУНКТ 21КМ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Сокол,до ст. Южно-Сахалинск,до ст. Победино-Сахалинское,,,,,,,,,,
  1.,991506 .,Сокол,   0  км ,  32  км , 340  км ,,,,,,,,,,
  2.,991826 .,ОП Покровка,  11  км ,  43  км , 351  км ,,,,,,,,,,
  3.,991811 .,ОП Ост. Пункт 15 км,  15  км ,  47  км , 355  км ,,,,,,,,,,
  4.,991915 .,ОП Ост. Пункт 21км,  21  км ,  53  км , 361  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 67) участок 96-073 ""ПОБЕДИНО-САХАЛИНСКОЕ - НОГЛИКИ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Победино-Сахалинское,до ст. Ноглики,до ст. Арсентьевка,,,,,,,,,,
  1.,996904 .,Победино-Сахалинское,   0  км , 241  км , 255  км ,,,,,,,,,,
  2.,997023 .,ОП Южная Хандаса,  15  км , 226  км , 270  км ,,,,,,,,,,
  3.,997019 .,ОП Слива,  25  км , 216  км , 280  км ,,,,,,,,,,
  4.,997108 .,Онор,  39  км , 202  км , 294  км ,,,,,,,,,,
  5.,997324 .,Таулан,  66  км , 175  км , 321  км ,,,,,,,,,,
  6.,997409 .,Палево,  94  км , 147  км , 349  км ,,,,,,,,,,
  7.,997413 .,ОП Ост. Пункт 106 км, 106  км , 135  км , 361  км ,,,,,,,,,,
  8.,997502 .,Тымовск, 119  км , 122  км , 374  км ,,,,,,,,,,
  9.,997517 .,Усково, 129  км , 112  км , 384  км ,,,,,,,,,,
 10.,997697 .,ОП Слава, 141  км , 100  км , 396  км ,,,,,,,,,,
 11.,997714 .,ОП Адо-Тымово, 151  км ,  90  км , 405  км ,,,,,,,,,,
 12.,997818 .,Иркир (рзд), 162  км ,  79  км , 417  км ,,,,,,,,,,
 13.,997907 .,Альба, 175  км ,  66  км , 430  км ,,,,,,,,,,
 14.,998007 .,Ныш, 197  км ,  44  км , 452  км ,,,,,,,,,,
 15.,997911 .,ОП Ост. Пункт 572 км, 200  км ,  41  км , 455  км ,,,,,,,,,,
 16.,998100 .,Ноглики, 241  км ,   0  км , 496  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 68) участок 96-075 ""МАХАЛИНО - КАМЫШОВАЯ (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Махалино,до ст. Камышовая (эксп.),до ст. Хасан (эксп.),,,,,,,,,,
  1.,987407 .,Махалино,   0  км ,  31  км ,  43  км ,,,,,,,,,,
  2.,979608 .,Камышовая,  12  км ,  19  км ,  33  км ,,,,,,,,,,
  3.,979504 .,Камышовая (эксп.),  31  км ,   0  км ,  52  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 69) участок 96-076 ""ОУНЭ - ВЫСОКОГОРНАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Оунэ,до ст. Высокогорная,,,,,,,,,,,
  1.,966429 .,Оунэ,   0  км ,  26  км ,,,,,,,,,,,
  2.,966472 .,Новый Кузнецовский (рзд),   9  км ,  17  км ,,,,,,,,,,,
  3.,966487 .,Тоннель,  15  км ,  11  км ,,,,,,,,,,,
  4.,966491 .,Мули (рзд),  20  км ,   6  км ,,,,,,,,,,,
  5.,966504 .,Высокогорная,  26  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 70) участок 96-059 ""КОМСОМОЛЬСК-НА-АМУРЕ - КОМСОМОЛЬСК-НА-АМУРЕ-II (РЗД)"" (Соединительная линия)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Комсомольск-на-Амуре,до ст. Комсомольск-на-Амуре-II (рзд),,,,,,,,,,,
  1.,960103 .,Комсомольск-на-Амуре,   0  км ,   6  км ,,,,,,,,,,,
  2.,960423 .,Комсомольск-на-Амуре-II (рзд),   6  км ,   0  км ,,,,,,,,,,,
_____________________________________________________________________________________________,,,,,,,,,,,,,,,
